Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N8_id2_Mix1_Diam_3_p_1,8,2,6,3,2,XX_Mixer,1,0.8571428543724903,8,684,5.999999980607432,7,Intermediate_Sweep,Standard_Rxx,Tree,7,3,1,0,111
N8_id2_Mix1_Diam_3_p_2,8,2,6,3,2,XX_Mixer,2,0.9285713974713188,12,1925,6.499999782299231,6,Intermediate_Sweep,Standard_Rxx,Tree,7,3,1,0,1110
N8_id2_Mix1_Diam_3_p_3,8,2,6,3,2,XX_Mixer,3,0.999999618323054,18,3328,6.999997328261378,7,Intermediate_Sweep,Standard_Rxx,Tree,7,3,1,0,111
N8_id2_Mix2_Diam_3_p_1,8,2,6,3,2,XX+YY_Mixer,1,0.8571428546339964,8,594,5.999999982437975,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,3,2,0,11111000
N8_id2_Mix2_Diam_3_p_2,8,2,6,3,2,XX+YY_Mixer,2,0.928571382684351,14,2730,6.4999996787904575,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,3,2,0,11111000
N8_id2_Mix2_Diam_3_p_3,8,2,6,3,2,XX+YY_Mixer,3,0.9999998751106026,20,3744,6.9999991257742185,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,3,2,0,111
N8_id2_Mix1_Diam_2_p_1,8,2,6,2,6,XX_Mixer,1,0.8571428452349075,9,594,5.999999916644352,7,Intermediate_Sweep,Standard_Rxx,Tree,7,2,1,0,11111000
N8_id2_Mix1_Diam_2_p_2,8,2,6,2,6,XX_Mixer,2,0.9285714190431912,17,2064,6.4999999333023375,7,Intermediate_Sweep,Standard_Rxx,Tree,7,2,1,0,111
N8_id2_Mix1_Diam_2_p_3,8,2,6,2,6,XX_Mixer,3,0.9999994097121664,25,6464,6.999995867985165,7,Intermediate_Sweep,Standard_Rxx,Tree,7,2,1,0,11111000
N8_id2_Mix2_Diam_2_p_1,8,2,6,2,6,XX+YY_Mixer,1,0.857142828323006,12,792,5.999999798261042,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,2,2,0,11111000
N8_id2_Mix2_Diam_2_p_2,8,2,6,2,6,XX+YY_Mixer,2,0.9999998913537438,23,3655,6.999999239476207,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,2,2,0,111
N8_id2_Mix2_Diam_2_p_3,8,2,6,2,6,XX+YY_Mixer,3,0.9999998964855816,34,5440,6.999999275399071,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,2,2,0,11111000
N8_id2_Mix1_Diam_1_p_1,8,2,6,1,21,XX_Mixer,1,0.9999999413471636,18,5143,6.999999589430146,7,Hypo_1,Standard_Rxx,Tree,7,1,1,0,111
N8_id2_Mix1_Diam_1_p_2,8,2,6,1,21,XX_Mixer,2,0.9999998719571116,34,5475,6.999999103699781,7,Hypo_1,Standard_Rxx,Tree,7,1,1,0,111
N8_id2_Mix1_Diam_1_p_3,8,2,6,1,21,XX_Mixer,3,0.999999320770076,50,12644,6.999995245390532,7,Hypo_1,Standard_Rxx,Tree,7,1,1,0,111
N8_id2_Mix2_Diam_1_p_1,8,2,6,1,21,XX+YY_Mixer,1,0.9285713380201728,28,2812,6.499999366141209,7,Hypo_1,XX+YY_Driver,Tree,7,1,2,0,111
N8_id2_Mix2_Diam_1_p_2,8,2,6,1,21,XX+YY_Mixer,2,0.9999989656286992,54,8687,6.999992759400895,7,Hypo_1,XX+YY_Driver,Tree,7,1,2,0,11111000
N8_id2_Mix2_Diam_1_p_3,8,2,6,1,21,XX+YY_Mixer,3,0.9999941480289312,80,13952,6.999959036202519,7,Hypo_1,XX+YY_Driver,Tree,7,1,2,0,11111000
N8_id4_Mix1_Diam_6_p_1,8,4,6,6,0,Standard_QAOA,1,0.8571428546896376,6,496,5.999999982827463,7,Standard_QAOA,Standard_Rxx,Tree,7,6,1,0,11111000
N8_id4_Mix1_Diam_6_p_2,8,4,6,6,0,Standard_QAOA,2,0.9285714246321504,9,1178,6.499999972425052,7,Standard_QAOA,Standard_Rxx,Tree,7,6,1,0,11111000
N8_id4_Mix1_Diam_6_p_3,8,4,6,6,0,Standard_QAOA,3,0.9285768821309288,13,2300,6.500038174916503,7,Standard_QAOA,Standard_Rxx,Tree,7,6,1,0,11111000
N8_id4_Mix1_Diam_4_p_1,8,4,6,4,1,XX_Mixer,1,0.857142855411651,6,697,5.999999987881557,6,Intermediate_Sweep,Standard_Rxx,Tree,7,4,1,0,11010110
N8_id4_Mix1_Diam_4_p_2,8,4,6,4,1,XX_Mixer,2,0.9285714074065872,9,1782,6.499999851846111,7,Intermediate_Sweep,Standard_Rxx,Tree,7,4,1,0,11111000
N8_id4_Mix1_Diam_4_p_3,8,4,6,4,1,XX_Mixer,3,0.9285742681664606,13,4067,6.500019877165224,7,Intermediate_Sweep,Standard_Rxx,Tree,7,4,1,0,11111000
N8_id4_Mix2_Diam_4_p_1,8,4,6,4,1,XX+YY_Mixer,1,0.8571428475280852,6,561,5.999999932696596,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,4,2,0,11111000
N8_id4_Mix2_Diam_4_p_2,8,4,6,4,1,XX+YY_Mixer,2,0.9285714087329874,10,1683,6.499999861130911,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,4,2,0,11111000
N8_id4_Mix2_Diam_4_p_3,8,4,6,4,1,XX+YY_Mixer,3,0.9999999343722203,14,5390,6.999999540605542,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,4,2,0,111
N8_id4_Mix1_Diam_3_p_1,8,4,6,3,2,XX_Mixer,1,0.8571428536592958,6,594,5.99999997561507,6,Intermediate_Sweep,Standard_Rxx,Tree,7,3,1,0,101001
N8_id4_Mix1_Diam_3_p_2,8,4,6,3,2,XX_Mixer,2,0.9285714154879654,11,1400,6.499999908415758,7,Intermediate_Sweep,Standard_Rxx,Tree,7,3,1,0,111
N8_id4_Mix1_Diam_3_p_3,8,4,6,3,2,XX_Mixer,3,0.9999984712922618,15,4784,6.999989299045833,7,Intermediate_Sweep,Standard_Rxx,Tree,7,3,1,0,11111000
N8_id4_Mix2_Diam_3_p_1,8,4,6,3,2,XX+YY_Mixer,1,0.8571428539953475,7,594,5.999999977967432,6,Intermediate_Sweep,XX+YY_Driver,Tree,7,3,2,0,11010110
N8_id4_Mix2_Diam_3_p_2,8,4,6,3,2,XX+YY_Mixer,2,0.999999965337408,12,3080,6.999999757361856,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,3,2,0,111
N8_id4_Mix2_Diam_3_p_3,8,4,6,3,2,XX+YY_Mixer,3,0.999999342267766,18,5200,6.999995395874361,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,3,2,0,111
N8_id4_Mix1_Diam_2_p_1,8,4,6,2,6,XX_Mixer,1,0.8571428472231574,8,1122,5.999999930562102,7,Intermediate_Sweep,Standard_Rxx,Tree,7,2,1,0,11111000
N8_id4_Mix1_Diam_2_p_2,8,4,6,2,6,XX_Mixer,2,0.9285714014317338,15,1677,6.499999810022136,7,Intermediate_Sweep,Standard_Rxx,Tree,7,2,1,0,11111000
N8_id4_Mix1_Diam_2_p_3,8,4,6,2,6,XX_Mixer,3,0.928571026773144,22,4608,6.499997187412008,7,Intermediate_Sweep,Standard_Rxx,Tree,7,2,1,0,11111000
N8_id4_Mix2_Diam_2_p_1,8,4,6,2,6,XX+YY_Mixer,1,0.8571428491913841,11,946,5.999999944339688,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,2,2,0,11111000
N8_id4_Mix2_Diam_2_p_2,8,4,6,2,6,XX+YY_Mixer,2,0.9999995591725857,21,3483,6.9999969142081,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,2,2,0,11111000
N8_id4_Mix2_Diam_2_p_3,8,4,6,2,6,XX+YY_Mixer,3,0.999999664621007,31,5504,6.999997652347049,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,2,2,0,111
N8_id4_Mix1_Diam_1_p_1,8,4,6,1,21,XX_Mixer,1,0.9999999665855483,14,3515,6.9999997660988384,7,Hypo_1,Standard_Rxx,Tree,7,1,1,0,111
N8_id4_Mix1_Diam_1_p_2,8,4,6,1,21,XX_Mixer,2,0.9999999373737792,27,11461,6.999999561616455,7,Hypo_1,Standard_Rxx,Tree,7,1,1,0,11111000
N8_id4_Mix1_Diam_1_p_3,8,4,6,1,21,XX_Mixer,3,0.99999858572287,40,12317,6.99999010006009,7,Hypo_1,Standard_Rxx,Tree,7,1,1,0,111
N8_id4_Mix2_Diam_1_p_1,8,4,6,1,21,XX+YY_Mixer,1,0.9285713965371168,23,2183,6.499999775759818,7,Hypo_1,XX+YY_Driver,Tree,7,1,2,0,11111000
N8_id4_Mix2_Diam_1_p_2,8,4,6,1,21,XX+YY_Mixer,2,0.9999997198199332,45,6862,6.999998038739532,7,Hypo_1,XX+YY_Driver,Tree,7,1,2,0,111
N8_id4_Mix2_Diam_1_p_3,8,4,6,1,21,XX+YY_Mixer,3,0.9999994113753418,67,9156,6.999995879627392,7,Hypo_1,XX+YY_Driver,Tree,7,1,2,0,111
N9_id0_Mix1_Diam_6_p_1,9,0,6,6,0,Standard_QAOA,1,0.8221687751061206,7,918,6.577350200848965,8,Standard_QAOA,Standard_Rxx,Tree,8,6,1,0,110100101
N9_id0_Mix1_Diam_6_p_2,9,0,6,6,0,Standard_QAOA,2,0.9374999907535624,11,1680,7.4999999260285,8,Standard_QAOA,Standard_Rxx,Tree,8,6,1,0,1011010
N9_id0_Mix1_Diam_6_p_3,9,0,6,6,0,Standard_QAOA,3,0.9374999592356784,15,1820,7.499999673885428,8,Standard_QAOA,Standard_Rxx,Tree,8,6,1,0,1011010
N9_id0_Mix1_Diam_5_p_1,9,0,6,5,1,XX_Mixer,1,0.8221687722409289,7,1311,6.577350177927431,8,Intermediate_Sweep,Standard_Rxx,Tree,8,5,1,0,110100101
N9_id0_Mix1_Diam_5_p_2,9,0,6,5,1,XX_Mixer,2,0.9374999349042532,11,3330,7.499999479234026,8,Intermediate_Sweep,Standard_Rxx,Tree,8,5,1,0,110100101
N9_id0_Mix1_Diam_5_p_3,9,0,6,5,1,XX_Mixer,3,0.9999998089244042,15,4070,7.999998471395234,8,Intermediate_Sweep,Standard_Rxx,Tree,8,5,1,0,110100101
N9_id0_Mix2_Diam_5_p_1,9,0,6,5,1,XX+YY_Mixer,1,0.8221687650767786,7,969,6.577350120614229,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,5,2,0,110100101
N9_id0_Mix2_Diam_5_p_2,9,0,6,5,1,XX+YY_Mixer,2,0.9374999783081528,11,2479,7.499999826465221,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,5,2,0,1011010
N9_id0_Mix2_Diam_5_p_3,9,0,6,5,1,XX+YY_Mixer,3,0.9374999343675848,15,2255,7.499999474940679,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,5,2,0,1011010
N9_id0_Mix1_Diam_3_p_1,9,0,6,3,2,XX_Mixer,1,0.8221687731379927,9,900,6.577350185103942,8,Intermediate_Sweep,Standard_Rxx,Tree,8,3,1,0,110100101
N9_id0_Mix1_Diam_3_p_2,9,0,6,3,2,XX_Mixer,2,0.9374999912306552,16,1404,7.499999929845241,8,Intermediate_Sweep,Standard_Rxx,Tree,8,3,1,0,110100101
N9_id0_Mix1_Diam_3_p_3,9,0,6,3,2,XX_Mixer,3,0.9374998973301912,23,2436,7.49999917864153,8,Intermediate_Sweep,Standard_Rxx,Tree,8,3,1,0,1011010
N9_id0_Mix2_Diam_3_p_1,9,0,6,3,2,XX+YY_Mixer,1,0.822168759037345,11,880,6.57735007229876,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,3,2,0,1011010
N9_id0_Mix2_Diam_3_p_2,9,0,6,3,2,XX+YY_Mixer,2,0.9374999743990232,20,1911,7.499999795192185,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,3,2,0,1011010
N9_id0_Mix2_Diam_3_p_3,9,0,6,3,2,XX+YY_Mixer,3,0.9999995631721612,29,5452,7.99999650537729,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,3,2,0,1011010
N9_id0_Mix1_Diam_2_p_1,9,0,6,2,9,XX_Mixer,1,0.8221687640920334,11,1242,6.577350112736268,8,Intermediate_Sweep,Standard_Rxx,Tree,8,2,1,0,110100101
N9_id0_Mix1_Diam_2_p_2,9,0,6,2,9,XX_Mixer,2,0.937499900402206,21,4770,7.499999203217647,7,Intermediate_Sweep,Standard_Rxx,Tree,8,2,1,0,11101010
N9_id0_Mix1_Diam_2_p_3,9,0,6,2,9,XX_Mixer,3,0.9374999153731094,31,3792,7.499999322984875,8,Intermediate_Sweep,Standard_Rxx,Tree,8,2,1,0,1011010
N9_id0_Mix2_Diam_2_p_1,9,0,6,2,9,XX+YY_Mixer,1,0.822168712018584,15,1323,6.577349696148672,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,2,2,0,110100101
N9_id0_Mix2_Diam_2_p_2,9,0,6,2,9,XX+YY_Mixer,2,0.9999999022617384,29,3445,7.999999218093906,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,2,2,0,1011010
N9_id0_Mix2_Diam_2_p_3,9,0,6,2,9,XX+YY_Mixer,3,0.9999995842835804,43,12482,7.999996674268642,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,2,2,0,1011010
N9_id0_Mix1_Diam_1_p_1,9,0,6,1,28,XX_Mixer,1,0.9374999898346006,18,2714,7.499999918676805,8,Hypo_1,Standard_Rxx,Tree,8,1,1,0,110100101
N9_id0_Mix1_Diam_1_p_2,9,0,6,1,28,XX_Mixer,2,0.99999984846718,35,14287,7.99999878773744,8,Hypo_1,Standard_Rxx,Tree,8,1,1,0,1011010
N9_id0_Mix1_Diam_1_p_3,9,0,6,1,28,XX_Mixer,3,0.9999998945714368,52,11424,7.999999156571493,8,Hypo_1,Standard_Rxx,Tree,8,1,1,0,1011010
N9_id0_Mix2_Diam_1_p_1,9,0,6,1,28,XX+YY_Mixer,1,0.937499885851747,29,3266,7.499999086813976,7,Hypo_1,XX+YY_Driver,Tree,8,1,2,0,11011
N9_id0_Mix2_Diam_1_p_2,9,0,6,1,28,XX+YY_Mixer,2,0.99999951268111,57,9737,7.99999610144888,8,Hypo_1,XX+YY_Driver,Tree,8,1,2,0,1011010
N9_id0_Mix2_Diam_1_p_3,9,0,6,1,28,XX+YY_Mixer,3,0.9999876505280856,85,15096,7.999901204224684,8,Hypo_1,XX+YY_Driver,Tree,8,1,2,0,1011010
N9_id2_Mix1_Diam_6_p_1,9,2,6,6,0,Standard_QAOA,1,0.82216877640632,7,1044,6.57735021125056,8,Standard_QAOA,Standard_Rxx,Tree,8,6,1,0,111000110
N9_id2_Mix1_Diam_6_p_2,9,2,6,6,0,Standard_QAOA,2,0.9374999904387604,11,2030,7.499999923510084,8,Standard_QAOA,Standard_Rxx,Tree,8,6,1,0,111001
N9_id2_Mix1_Diam_6_p_3,9,2,6,6,0,Standard_QAOA,3,0.9374999082694644,15,2548,7.499999266155715,8,Standard_QAOA,Standard_Rxx,Tree,8,6,1,0,111001
N9_id2_Mix1_Diam_5_p_1,9,2,6,5,1,XX_Mixer,1,0.8221687520289139,8,570,6.577350016231311,8,Intermediate_Sweep,Standard_Rxx,Tree,8,5,1,0,111000110
N9_id2_Mix1_Diam_5_p_2,9,2,6,5,1,XX_Mixer,2,0.937499986672194,12,1406,7.499999893377552,8,Intermediate_Sweep,Standard_Rxx,Tree,8,5,1,0,111001
N9_id2_Mix1_Diam_5_p_3,9,2,6,5,1,XX_Mixer,3,0.9374998759788008,18,3190,7.499999007830407,8,Intermediate_Sweep,Standard_Rxx,Tree,8,5,1,0,111000110
N9_id2_Mix2_Diam_5_p_1,9,2,6,5,1,XX+YY_Mixer,1,0.8221687653366446,9,684,6.577350122693157,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,5,2,0,111000110
N9_id2_Mix2_Diam_5_p_2,9,2,6,5,1,XX+YY_Mixer,2,0.9374999475103758,13,1998,7.499999580083006,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,5,2,0,111001
N9_id2_Mix2_Diam_5_p_3,9,2,6,5,1,XX+YY_Mixer,3,0.999994777226325,20,7975,7.9999582178106,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,5,2,0,111000110
N9_id2_Mix1_Diam_3_p_1,9,2,6,3,2,XX_Mixer,1,0.8221687363241227,8,560,6.5773498905929815,8,Intermediate_Sweep,Standard_Rxx,Tree,8,3,1,0,111000110
N9_id2_Mix1_Diam_3_p_2,9,2,6,3,2,XX_Mixer,2,0.9374999780775204,12,3315,7.499999824620163,8,Intermediate_Sweep,Standard_Rxx,Tree,8,3,1,0,111000110
N9_id2_Mix1_Diam_3_p_3,9,2,6,3,2,XX_Mixer,3,0.9374993545742216,18,3770,7.499994836593772,8,Intermediate_Sweep,Standard_Rxx,Tree,8,3,1,0,111001
N9_id2_Mix2_Diam_3_p_1,9,2,6,3,2,XX+YY_Mixer,1,0.8221687513336925,10,1580,6.57735001066954,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,3,2,0,111001
N9_id2_Mix2_Diam_3_p_2,9,2,6,3,2,XX+YY_Mixer,2,0.9374999766142802,16,1872,7.499999812914242,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,3,2,0,111001
N9_id2_Mix2_Diam_3_p_3,9,2,6,3,2,XX+YY_Mixer,3,0.9999995585369826,22,4988,7.999996468295861,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,3,2,0,111000110
N9_id2_Mix1_Diam_2_p_1,9,2,6,2,8,XX_Mixer,1,0.8221687572815155,11,910,6.577350058252124,8,Intermediate_Sweep,Standard_Rxx,Tree,8,2,1,0,111000110
N9_id2_Mix1_Diam_2_p_2,9,2,6,2,8,XX_Mixer,2,0.9374999594613052,21,3009,7.499999675690441,8,Intermediate_Sweep,Standard_Rxx,Tree,8,2,1,0,111001
N9_id2_Mix1_Diam_2_p_3,9,2,6,2,8,XX_Mixer,3,0.9374996951718922,31,8208,7.499997561375138,8,Intermediate_Sweep,Standard_Rxx,Tree,8,2,1,0,111000110
N9_id2_Mix2_Diam_2_p_1,9,2,6,2,8,XX+YY_Mixer,1,0.8221686790862511,15,962,6.577349432690009,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,2,2,0,111000110
N9_id2_Mix2_Diam_2_p_2,9,2,6,2,8,XX+YY_Mixer,2,0.9375042693928594,29,5508,7.500034155142875,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,2,2,0,111001
N9_id2_Mix2_Diam_2_p_3,9,2,6,2,8,XX+YY_Mixer,3,0.9999995111039768,43,5396,7.999996088831813,8,Intermediate_Sweep,XX+YY_Driver,Tree,8,2,2,0,111001
N9_id2_Mix1_Diam_1_p_1,9,2,6,1,28,XX_Mixer,1,0.9374999837639476,25,3956,7.499999870111582,7,Hypo_1,Standard_Rxx,Tree,8,1,1,0,110001011
N9_id2_Mix1_Diam_1_p_2,9,2,6,1,28,XX_Mixer,2,0.9375002516297462,49,9555,7.500002013037969,8,Hypo_1,Standard_Rxx,Tree,8,1,1,0,111001
N9_id2_Mix1_Diam_1_p_3,9,2,6,1,28,XX_Mixer,3,0.9999997087550172,73,14824,7.999997670040137,8,Hypo_1,Standard_Rxx,Tree,8,1,1,0,111001
N9_id2_Mix2_Diam_1_p_1,9,2,6,1,28,XX+YY_Mixer,1,0.9374998506562782,43,4094,7.499998805250225,8,Hypo_1,XX+YY_Driver,Tree,8,1,2,0,111001
