Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N9_id0_Mix1_Diam_4_p_3,9,0,5,4,1,XX_Mixer,3,0.999999905177374,17,5280,7.999999241418993,8,Intermediate_Sweep,Standard_Rxx,Bipartite,8,4,1,0,1111
N9_id0_Mix2_Diam_4_p_1,9,0,5,4,1,XX+YY_Mixer,1,0.8749999917821821,7,570,6.999999934257457,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,8,4,2,0,1111
N9_id0_Mix2_Diam_4_p_2,9,0,5,4,1,XX+YY_Mixer,2,0.9999999117085808,12,4144,7.999999293668647,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,8,4,2,0,1111
N9_id0_Mix2_Diam_4_p_3,9,0,5,4,1,XX+YY_Mixer,3,0.999999876760622,17,2970,7.999999014084977,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,8,4,2,0,1111
N9_id0_Mix1_Diam_3_p_1,9,0,5,3,3,XX_Mixer,1,0.8749999952490651,8,777,6.999999961992521,8,Intermediate_Sweep,Standard_Rxx,Bipartite,8,3,1,0,1111
N9_id0_Mix1_Diam_3_p_2,9,0,5,3,3,XX_Mixer,2,0.937499989081102,13,1722,7.499999912648815,8,Intermediate_Sweep,Standard_Rxx,Bipartite,8,3,1,0,1111
N9_id0_Mix1_Diam_3_p_3,9,0,5,3,3,XX_Mixer,3,0.9999999331471632,18,6527,7.999999465177306,8,Intermediate_Sweep,Standard_Rxx,Bipartite,8,3,1,0,1111
N9_id0_Mix2_Diam_3_p_1,9,0,5,3,3,XX+YY_Mixer,1,0.874999987288003,9,819,6.999999898304024,7,Intermediate_Sweep,XX+YY_Driver,Bipartite,8,3,2,0,11101101
N9_id0_Mix2_Diam_3_p_2,9,0,5,3,3,XX+YY_Mixer,2,0.9999999887922246,15,3690,7.999999910337797,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,8,3,2,0,1111
N9_id0_Mix2_Diam_3_p_3,9,0,5,3,3,XX+YY_Mixer,3,0.99999980431405,21,3477,7.9999984345124,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,8,3,2,0,1111
N9_id0_Mix1_Diam_2_p_1,9,0,5,2,7,XX_Mixer,1,0.8749999884803001,9,1350,6.999999907842401,7,Intermediate_Sweep,Standard_Rxx,Bipartite,8,2,1,0,11101101
N9_id0_Mix1_Diam_2_p_2,9,0,5,2,7,XX_Mixer,2,0.9374999260958538,17,2450,7.49999940876683,8,Intermediate_Sweep,Standard_Rxx,Bipartite,8,2,1,0,1111
N9_id0_Mix1_Diam_2_p_3,9,0,5,2,7,XX_Mixer,3,0.9999988802389308,25,5110,7.999991041911447,8,Intermediate_Sweep,Standard_Rxx,Bipartite,8,2,1,0,1111
N9_id0_Mix2_Diam_2_p_1,9,0,5,2,7,XX+YY_Mixer,1,0.8749999870437201,11,950,6.9999998963497605,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,8,2,2,0,1111
N9_id0_Mix2_Diam_2_p_2,9,0,5,2,7,XX+YY_Mixer,2,0.9999996365187758,21,3234,7.999997092150206,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,8,2,2,0,111110000
N9_id0_Mix2_Diam_2_p_3,9,0,5,2,7,XX+YY_Mixer,3,0.9999997359323052,31,6424,7.999997887458441,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,8,2,2,0,1111
N9_id0_Mix1_Diam_1_p_1,9,0,5,1,28,XX_Mixer,1,0.9374999931802313,20,3910,7.49999994544185,7,Hypo_1,Standard_Rxx,Bipartite,8,1,1,0,11101101
N9_id0_Mix1_Diam_1_p_2,9,0,5,1,28,XX_Mixer,2,0.9999998588790084,38,4459,7.9999988710320675,8,Hypo_1,Standard_Rxx,Bipartite,8,1,1,0,1111
N9_id0_Mix1_Diam_1_p_3,9,0,5,1,28,XX_Mixer,3,0.9999989382194364,56,11696,7.99999150575549,8,Hypo_1,Standard_Rxx,Bipartite,8,1,1,0,1111
N9_id0_Mix2_Diam_1_p_1,9,0,5,1,28,XX+YY_Mixer,1,0.937499984032778,33,2530,7.499999872262224,8,Hypo_1,XX+YY_Driver,Bipartite,8,1,2,0,1111
N9_id0_Mix2_Diam_1_p_2,9,0,5,1,28,XX+YY_Mixer,2,0.999999528072528,64,11375,7.999996224580223,8,Hypo_1,XX+YY_Driver,Bipartite,8,1,2,0,1111
N9_id0_Mix2_Diam_1_p_3,9,0,5,1,28,XX+YY_Mixer,3,0.999977153505126,95,15096,7.999817228041008,8,Hypo_1,XX+YY_Driver,Bipartite,8,1,2,0,1111
N9_id4_Mix1_Diam_5_p_1,9,4,5,5,0,Standard_QAOA,1,0.7727272661852562,9,735,8.499999928037818,11,Standard_QAOA,Standard_Rxx,Bipartite,11,5,1,0,111110000
N9_id4_Mix1_Diam_5_p_2,9,4,5,5,0,Standard_QAOA,2,0.9545454383711508,13,2050,10.49999982208266,11,Standard_QAOA,Standard_Rxx,Bipartite,11,5,1,0,111110000
N9_id4_Mix1_Diam_5_p_3,9,4,5,5,0,Standard_QAOA,3,0.9999996913605196,17,8052,10.999996604965716,11,Standard_QAOA,Standard_Rxx,Bipartite,11,5,1,0,1111
N9_id4_Mix1_Diam_3_p_1,9,4,5,3,1,XX_Mixer,1,0.7727272705682424,9,1100,8.499999976250667,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,1111
N9_id4_Mix1_Diam_3_p_2,9,4,5,3,1,XX_Mixer,2,0.9545453356506248,14,1806,10.499998692156872,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,1111
N9_id4_Mix1_Diam_3_p_3,9,4,5,3,1,XX_Mixer,3,0.9999983656729652,20,3840,10.999982022402616,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,1111
N9_id4_Mix2_Diam_3_p_1,9,4,5,3,1,XX+YY_Mixer,1,0.7727272535406429,9,594,8.499999788947072,7,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,111010101
N9_id4_Mix2_Diam_3_p_2,9,4,5,3,1,XX+YY_Mixer,2,0.9999995811012692,15,3397,10.999995392113965,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,1111
N9_id4_Mix2_Diam_3_p_3,9,4,5,3,1,XX+YY_Mixer,3,0.9999997959709136,21,3712,10.99999775568005,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,1111
N9_id4_Mix1_Diam_2_p_1,9,4,5,2,9,XX_Mixer,1,0.7727272422566405,12,1410,8.499999664823045,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,1111
N9_id4_Mix1_Diam_2_p_2,9,4,5,2,9,XX_Mixer,2,0.9545454102290696,22,3245,10.499999512519764,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,1111
N9_id4_Mix1_Diam_2_p_3,9,4,5,2,9,XX_Mixer,3,0.9999992466641484,32,8976,10.999991713305633,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,111110000
N9_id4_Mix2_Diam_2_p_1,9,4,5,2,9,XX+YY_Mixer,1,0.7995903971382553,15,1920,8.795494368520808,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,1111
N9_id4_Mix2_Diam_2_p_2,9,4,5,2,9,XX+YY_Mixer,2,0.9999986491455932,28,6077,10.999985140601526,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,1111
N9_id4_Mix2_Diam_2_p_3,9,4,5,2,9,XX+YY_Mixer,3,0.9999992069696024,41,9768,10.999991276665629,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,111110000
N9_id4_Mix1_Diam_1_p_1,9,4,5,1,25,XX_Mixer,1,0.8181818084308939,18,4554,8.999999892739833,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,111110000
N9_id4_Mix1_Diam_1_p_2,9,4,5,1,25,XX_Mixer,2,0.999999937285878,35,11375,10.99999931014466,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,111110000
N9_id4_Mix1_Diam_1_p_3,9,4,5,1,25,XX_Mixer,3,0.9999994776253008,52,11832,10.999994253878308,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,111110000
N9_id4_Mix2_Diam_1_p_1,9,4,5,1,25,XX+YY_Mixer,1,0.9090905970482998,27,5934,9.999996567531298,10,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,110111000
N9_id4_Mix2_Diam_1_p_2,9,4,5,1,25,XX+YY_Mixer,2,0.9999995850804558,53,6734,10.999995435885014,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,111110000
N9_id4_Mix2_Diam_1_p_3,9,4,5,1,25,XX+YY_Mixer,3,0.9999992304269256,79,15096,10.999991534696182,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,1111
N10_id0_Mix1_Diam_5_p_1,10,0,5,5,0,Standard_QAOA,1,0.7797590871421801,9,1210,8.577349958563982,11,Standard_QAOA,Standard_Rxx,Bipartite,11,5,1,0,1111100000
N10_id0_Mix1_Diam_5_p_2,10,0,5,5,0,Standard_QAOA,2,0.9545454469710328,14,1419,10.49999991668136,11,Standard_QAOA,Standard_Rxx,Bipartite,11,5,1,0,11111
N10_id0_Mix1_Diam_5_p_3,10,0,5,5,0,Standard_QAOA,3,0.9999999704750896,19,6080,10.999999675225986,11,Standard_QAOA,Standard_Rxx,Bipartite,11,5,1,0,1111100000
N10_id0_Mix1_Diam_4_p_1,10,0,5,4,1,XX_Mixer,1,0.7797591097256574,9,2093,8.577350206982231,9,Intermediate_Sweep,Standard_Rxx,Bipartite,11,4,1,0,1111001100
N10_id0_Mix1_Diam_4_p_2,10,0,5,4,1,XX_Mixer,2,0.9545454333222452,14,1710,10.499999766544695,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,4,1,0,11111
N10_id0_Mix1_Diam_4_p_3,10,0,5,4,1,XX_Mixer,3,0.9999999656182996,19,4288,10.999999621801296,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,4,1,0,1111100000
N10_id0_Mix2_Diam_4_p_1,10,0,5,4,1,XX+YY_Mixer,1,0.7797590961074519,9,805,8.57735005718197,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,4,2,0,1111100000
N10_id0_Mix2_Diam_4_p_2,10,0,5,4,1,XX+YY_Mixer,2,0.999999958054217,14,2115,10.999999538596388,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,4,2,0,11111
N10_id0_Mix2_Diam_4_p_3,10,0,5,4,1,XX+YY_Mixer,3,0.9999999607703935,19,4020,10.99999956847433,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,4,2,0,1111100000
N10_id0_Mix1_Diam_3_p_1,10,0,5,3,3,XX_Mixer,1,0.7797591093246556,10,1875,8.577350202571212,9,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,110011
N10_id0_Mix1_Diam_3_p_2,10,0,5,3,3,XX_Mixer,2,0.954545426216342,17,1617,10.499999688379765,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,1111100000
N10_id0_Mix1_Diam_3_p_3,10,0,5,3,3,XX_Mixer,3,0.9999999702935616,24,3650,10.999999673229178,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,11111
N10_id0_Mix2_Diam_3_p_1,10,0,5,3,3,XX+YY_Mixer,1,0.7797591013029941,11,1150,8.577350114332935,9,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,1111001100
N10_id0_Mix2_Diam_3_p_2,10,0,5,3,3,XX+YY_Mixer,2,0.9999999589452888,19,4067,10.999999548398176,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,1111100000
N10_id0_Mix2_Diam_3_p_3,10,0,5,3,3,XX+YY_Mixer,3,0.999999827026489,27,4599,10.99999809729138,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,1111100000
N10_id0_Mix1_Diam_2_p_1,10,0,5,2,8,XX_Mixer,1,0.7797590918028638,13,1950,8.577350009831502,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,11111
N10_id0_Mix1_Diam_2_p_2,10,0,5,2,8,XX_Mixer,2,0.9545453309663542,23,3068,10.499998640629896,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,1111100000
N10_id0_Mix1_Diam_2_p_3,10,0,5,2,8,XX_Mixer,3,0.999999584023582,33,8888,10.999995424259405,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,11111
N10_id0_Mix2_Diam_2_p_1,10,0,5,2,8,XX+YY_Mixer,1,0.818181734980189,17,2580,8.999999084782079,10,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,11011
N10_id0_Mix2_Diam_2_p_2,10,0,5,2,8,XX+YY_Mixer,2,0.999999518230098,30,8614,10.999994700531078,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,11111
N10_id0_Mix2_Diam_2_p_3,10,0,5,2,8,XX+YY_Mixer,3,0.9999992961864932,43,10296,10.999992258051424,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,1111100000
N10_id0_Mix1_Diam_1_p_1,10,0,5,1,34,XX_Mixer,1,0.8636363472433429,26,4984,9.499999819676772,8,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,1101001101
N10_id0_Mix1_Diam_1_p_2,10,0,5,1,34,XX_Mixer,2,0.9999997342922938,51,13209,10.999997077215232,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,11111
N10_id0_Mix1_Diam_1_p_3,10,0,5,1,34,XX_Mixer,3,0.9999969015120752,76,14940,10.999965916632828,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,1111100000
N10_id0_Mix2_Diam_1_p_1,10,0,5,1,34,XX+YY_Mixer,1,0.9545451411669889,43,4480,10.499996552836876,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,1111100000
N10_id0_Mix2_Diam_1_p_2,10,0,5,1,34,XX+YY_Mixer,2,0.9999993526355468,85,13320,10.999992878991016,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,1111100000
N10_id0_Mix2_Diam_1_p_3,10,0,5,1,34,XX+YY_Mixer,3,0.9999881647523132,127,15106,10.999869812275444,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,11111
N10_id1_Mix1_Diam_5_p_1,10,1,5,5,0,Standard_QAOA,1,0.7499999950174371,8,850,10.49999993024412,14,Standard_QAOA,Standard_Rxx,Bipartite,14,5,1,0,11111
N10_id1_Mix1_Diam_5_p_2,10,1,5,5,0,Standard_QAOA,2,0.9642856599907444,13,2597,13.499999239870425,14,Standard_QAOA,Standard_Rxx,Bipartite,14,5,1,0,11111
