Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N11_id1_Mix1_Diam_3_p_2,11,1,9,3,4,XX_Mixer,2,0.8999999417352814,15,2499,8.999999417352814,9,Intermediate_Sweep,Standard_Rxx,Bipartite,10,3,1,0,11101000101
N11_id1_Mix1_Diam_3_p_3,11,1,9,3,4,XX_Mixer,3,0.9499984404441854,22,8816,9.499984404441854,10,Intermediate_Sweep,Standard_Rxx,Bipartite,10,3,1,0,11111
N11_id1_Mix2_Diam_3_p_1,11,1,9,3,4,XX+YY_Mixer,1,0.8499999969591471,9,1196,8.499999969591471,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,10,3,2,0,111001111
N11_id1_Mix2_Diam_3_p_2,11,1,9,3,4,XX+YY_Mixer,2,0.8999998933069413,17,2601,8.999998933069413,10,Intermediate_Sweep,XX+YY_Driver,Bipartite,10,3,2,0,11111
N11_id1_Mix2_Diam_3_p_3,11,1,9,3,4,XX+YY_Mixer,3,0.9999909029446862,25,10640,9.999909029446862,10,Intermediate_Sweep,XX+YY_Driver,Bipartite,10,3,2,0,11111100000
N11_id1_Mix1_Diam_2_p_1,11,1,9,2,16,XX_Mixer,1,0.8499999831628541,13,2242,8.499999831628541,9,Intermediate_Sweep,Standard_Rxx,Bipartite,10,2,1,0,11111000101
N11_id1_Mix1_Diam_2_p_2,11,1,9,2,16,XX_Mixer,2,0.8999998929466775,24,3900,8.999998929466775,10,Intermediate_Sweep,Standard_Rxx,Bipartite,10,2,1,0,11111
N11_id1_Mix1_Diam_2_p_3,11,1,9,2,16,XX_Mixer,3,0.9499997953895652,35,9744,9.499997953895653,10,Intermediate_Sweep,Standard_Rxx,Bipartite,10,2,1,0,11111
N11_id1_Mix2_Diam_2_p_1,11,1,9,2,16,XX+YY_Mixer,1,0.8499999781632115,20,1482,8.499999781632114,9,Intermediate_Sweep,XX+YY_Driver,Bipartite,10,2,2,0,11111000101
N11_id1_Mix2_Diam_2_p_2,11,1,9,2,16,XX+YY_Mixer,2,0.9999998668436584,38,7275,9.999998668436582,10,Intermediate_Sweep,XX+YY_Driver,Bipartite,10,2,2,0,11111
N11_id1_Mix2_Diam_2_p_3,11,1,9,2,16,XX+YY_Mixer,3,0.9999985400722972,56,12768,9.999985400722972,10,Intermediate_Sweep,XX+YY_Driver,Bipartite,10,2,2,0,11111
N11_id1_Mix1_Diam_1_p_1,11,1,9,1,45,XX_Mixer,1,0.8999999878002519,22,3283,8.99999987800252,10,Hypo_1,Standard_Rxx,Bipartite,10,1,1,0,11111
N11_id1_Mix1_Diam_1_p_2,11,1,9,1,45,XX_Mixer,2,0.94999956748109,42,13167,9.4999956748109,10,Hypo_1,Standard_Rxx,Bipartite,10,1,1,0,11111
N11_id1_Mix1_Diam_1_p_3,11,1,9,1,45,XX_Mixer,3,0.9703665172820068,62,15124,9.703665172820068,10,Hypo_1,Standard_Rxx,Bipartite,10,1,1,0,11111100000
N11_id1_Mix2_Diam_1_p_1,11,1,9,1,45,XX+YY_Mixer,1,0.9499997530444512,39,4556,9.49999753044451,10,Hypo_1,XX+YY_Driver,Bipartite,10,1,2,0,11111
N11_id1_Mix2_Diam_1_p_2,11,1,9,1,45,XX+YY_Mixer,2,0.99999952836984,77,15029,9.9999952836984,10,Hypo_1,XX+YY_Driver,Bipartite,10,1,2,0,11111
N11_id1_Mix2_Diam_1_p_3,11,1,9,1,45,XX+YY_Mixer,3,0.999806718146406,115,15124,9.99806718146406,10,Hypo_1,XX+YY_Driver,Bipartite,10,1,2,0,11111
