Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N8_id0_Mix1_Diam_1_p_1,8,0,4,1,20,XX_Mixer,1,0.8749999942906193,18,2257,6.999999954324954,6,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1001010
N8_id0_Mix1_Diam_1_p_2,8,0,4,1,20,XX_Mixer,2,0.9999999354947252,35,5475,7.999999483957801,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1010101
N8_id0_Mix1_Diam_1_p_3,8,0,4,1,20,XX_Mixer,3,0.9999993193064552,52,11663,7.999994554451642,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1010101
N8_id0_Mix2_Diam_1_p_1,8,0,4,1,20,XX+YY_Mixer,1,0.9999999843679492,28,2257,7.999999874943594,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id0_Mix2_Diam_1_p_2,8,0,4,1,20,XX+YY_Mixer,2,0.9999996537539042,55,6205,7.999997230031234,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id0_Mix2_Diam_1_p_3,8,0,4,1,20,XX+YY_Mixer,3,0.9999975064180152,82,15042,7.999980051344123,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id1_Mix1_Diam_4_p_1,8,1,4,4,0,Standard_QAOA,1,0.8124999977042231,9,629,6.499999981633785,8,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,1010101
N8_id1_Mix1_Diam_4_p_2,8,1,4,4,0,Standard_QAOA,2,0.8749999808092213,12,1221,6.99999984647377,8,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,1010101
N8_id1_Mix1_Diam_4_p_3,8,1,4,4,0,Standard_QAOA,3,0.8749998190290171,19,3675,6.999998552232137,8,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,1010101
N8_id1_Mix1_Diam_3_p_1,8,1,4,3,2,XX_Mixer,1,0.8124999963508279,10,608,6.499999970806623,6,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,1001010
N8_id1_Mix1_Diam_3_p_2,8,1,4,3,2,XX_Mixer,2,0.8749999527036653,18,2479,6.999999621629322,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,1010101
N8_id1_Mix1_Diam_3_p_3,8,1,4,3,2,XX_Mixer,3,0.8749998946262276,26,2695,6.999999157009821,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,10101010
N8_id1_Mix2_Diam_3_p_1,8,1,4,3,2,XX+YY_Mixer,1,0.8124999855449899,11,703,6.499999884359919,6,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,10110101
N8_id1_Mix2_Diam_3_p_2,8,1,4,3,2,XX+YY_Mixer,2,0.9999998891005027,20,2849,7.999999112804023,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,10101010
N8_id1_Mix2_Diam_3_p_3,8,1,4,3,2,XX+YY_Mixer,3,0.9999999630532344,29,2805,7.999999704425876,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,10101010
N8_id1_Mix1_Diam_2_p_1,8,1,4,2,4,XX_Mixer,1,0.8124999864647894,10,1239,6.499999891718315,6,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,1011001
N8_id1_Mix1_Diam_2_p_2,8,1,4,2,4,XX_Mixer,2,0.874999937599216,18,2378,6.999999500793728,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,10101010
N8_id1_Mix1_Diam_2_p_3,8,1,4,2,4,XX_Mixer,3,0.8749996523829007,26,4636,6.999997219063205,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,1010101
N8_id1_Mix2_Diam_2_p_1,8,1,4,2,4,XX+YY_Mixer,1,0.8124999901161615,11,882,6.499999920929292,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,1010101
N8_id1_Mix2_Diam_2_p_2,8,1,4,2,4,XX+YY_Mixer,2,0.9999998655959812,20,2009,7.999998924767849,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,1010101
N8_id1_Mix2_Diam_2_p_3,8,1,4,2,4,XX+YY_Mixer,3,0.9999999677919652,29,3965,7.999999742335721,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,1010101
N8_id1_Mix1_Diam_1_p_1,8,1,4,1,20,XX_Mixer,1,0.8749999711604812,18,3367,6.99999976928385,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,10101010
N8_id1_Mix1_Diam_1_p_2,8,1,4,1,20,XX_Mixer,2,0.9999999346008296,33,8103,7.999999476806638,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1010101
N8_id1_Mix1_Diam_1_p_3,8,1,4,1,20,XX_Mixer,3,0.9999996036238226,48,8829,7.99999682899058,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1010101
N8_id1_Mix2_Diam_1_p_1,8,1,4,1,20,XX+YY_Mixer,1,0.9999998556429456,27,2109,7.999998845143564,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id1_Mix2_Diam_1_p_2,8,1,4,1,20,XX+YY_Mixer,2,0.9999996436962026,51,8030,7.999997149569621,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,10101010
N8_id1_Mix2_Diam_1_p_3,8,1,4,1,20,XX+YY_Mixer,3,0.999997227791428,75,15042,7.999977822331423,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id2_Mix1_Diam_4_p_1,8,2,4,4,0,Standard_QAOA,1,0.8124999973982132,9,969,6.499999979185706,8,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,1010101
N8_id2_Mix1_Diam_4_p_2,8,2,4,4,0,Standard_QAOA,2,0.8749999900120264,12,1617,6.999999920096212,8,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,1010101
N8_id2_Mix1_Diam_4_p_3,8,2,4,4,0,Standard_QAOA,3,0.8749997965713527,19,3430,6.999998372570822,8,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,10101010
N8_id2_Mix1_Diam_3_p_1,8,2,4,3,2,XX_Mixer,1,0.8124999940545083,10,665,6.499999952436067,6,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,1011011
N8_id2_Mix1_Diam_3_p_2,8,2,4,3,2,XX_Mixer,2,0.874999990134108,18,3404,6.999999921072864,6,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,1011010
N8_id2_Mix1_Diam_3_p_3,8,2,4,3,2,XX_Mixer,3,0.8749997262338984,26,4345,6.999997809871188,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,1010101
N8_id2_Mix2_Diam_3_p_1,8,2,4,3,2,XX+YY_Mixer,1,0.8124999873343857,11,874,6.499999898675085,6,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,1010011
N8_id2_Mix2_Diam_3_p_2,8,2,4,3,2,XX+YY_Mixer,2,0.9999999750795134,20,3478,7.9999998006361075,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,1010101
N8_id2_Mix2_Diam_3_p_3,8,2,4,3,2,XX+YY_Mixer,3,0.999999797096424,29,5060,7.999998376771392,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,1010101
N8_id2_Mix1_Diam_2_p_1,8,2,4,2,4,XX_Mixer,1,0.8124999955202687,10,714,6.49999996416215,6,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,10110101
N8_id2_Mix1_Diam_2_p_2,8,2,4,2,4,XX_Mixer,2,0.8749999632065029,18,1886,6.999999705652023,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,10101010
N8_id2_Mix1_Diam_2_p_3,8,2,4,2,4,XX_Mixer,3,0.8749989337179398,26,5978,6.999991469743518,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,10101010
N8_id2_Mix2_Diam_2_p_1,8,2,4,2,4,XX+YY_Mixer,1,0.8124999624229805,11,903,6.499999699383844,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,10101010
N8_id2_Mix2_Diam_2_p_2,8,2,4,2,4,XX+YY_Mixer,2,0.9999999803532816,20,1722,7.999999842826252,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,10101010
N8_id2_Mix2_Diam_2_p_3,8,2,4,2,4,XX+YY_Mixer,3,0.9999997551002364,29,6832,7.999998040801891,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,1010101
N8_id2_Mix1_Diam_1_p_1,8,2,4,1,20,XX_Mixer,1,0.8749999783743203,17,2183,6.9999998269945625,6,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1001010
N8_id2_Mix1_Diam_1_p_2,8,2,4,1,20,XX_Mixer,2,0.999999951965569,33,7300,7.999999615724552,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1010101
N8_id2_Mix1_Diam_1_p_3,8,2,4,1,20,XX_Mixer,3,0.9999996542194196,49,15042,7.999997233755357,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1010101
N8_id2_Mix2_Diam_1_p_1,8,2,4,1,20,XX+YY_Mixer,1,0.9999999225831326,25,1887,7.999999380665061,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,10101010
N8_id2_Mix2_Diam_1_p_2,8,2,4,1,20,XX+YY_Mixer,2,0.9999997069999198,49,6278,7.999997655999358,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id2_Mix2_Diam_1_p_3,8,2,4,1,20,XX+YY_Mixer,3,0.9999970853188528,73,15042,7.999976682550823,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id3_Mix1_Diam_4_p_1,8,3,4,4,0,Standard_QAOA,1,0.8124999993110783,9,578,6.499999994488626,8,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,10101010
N8_id3_Mix1_Diam_4_p_2,8,3,4,4,0,Standard_QAOA,2,0.8749999912245279,12,1551,6.999999929796223,6,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,11010110
N8_id3_Mix1_Diam_4_p_3,8,3,4,4,0,Standard_QAOA,3,0.8749989440126913,19,4116,6.99999155210153,8,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,1010101
N8_id3_Mix1_Diam_3_p_1,8,3,4,3,2,XX_Mixer,1,0.8124999919516969,10,703,6.499999935613575,6,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,10101101
N8_id3_Mix1_Diam_3_p_2,8,3,4,3,2,XX_Mixer,2,0.8749999603456549,18,1776,6.999999682765239,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,1010101
N8_id3_Mix1_Diam_3_p_3,8,3,4,3,2,XX_Mixer,3,0.8749996918559941,26,4015,6.999997534847953,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,10101010
N8_id3_Mix2_Diam_3_p_1,8,3,4,3,2,XX+YY_Mixer,1,0.8124999865391622,11,551,6.499999892313298,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,10101010
N8_id3_Mix2_Diam_3_p_2,8,3,4,3,2,XX+YY_Mixer,2,0.9999999915764544,20,2923,7.999999932611634,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,1010101
N8_id3_Mix2_Diam_3_p_3,8,3,4,3,2,XX+YY_Mixer,3,0.9999999323743902,29,4290,7.999999458995122,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,1010101
N8_id3_Mix1_Diam_2_p_1,8,3,4,2,4,XX_Mixer,1,0.8124999964081484,10,882,6.499999971265187,6,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,1101101
N8_id3_Mix1_Diam_2_p_2,8,3,4,2,4,XX_Mixer,2,0.8749999646805826,18,2132,6.999999717444661,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,1010101
N8_id3_Mix1_Diam_2_p_3,8,3,4,2,4,XX_Mixer,3,0.8749989085964976,26,6100,6.999991268771981,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,1010101
N8_id3_Mix2_Diam_2_p_1,8,3,4,2,4,XX+YY_Mixer,1,0.812499991468486,11,735,6.499999931747888,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,10101010
N8_id3_Mix2_Diam_2_p_2,8,3,4,2,4,XX+YY_Mixer,2,0.9999999731231124,20,3075,7.999999784984899,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,10101010
N8_id3_Mix2_Diam_2_p_3,8,3,4,2,4,XX+YY_Mixer,3,0.9999998785617676,29,5551,7.999999028494141,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,1010101
N8_id3_Mix1_Diam_1_p_1,8,3,4,1,20,XX_Mixer,1,0.8749999884789343,18,1887,6.999999907831475,6,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1101011
N8_id3_Mix1_Diam_1_p_2,8,3,4,1,20,XX_Mixer,2,0.9999996464147328,34,6789,7.999997171317862,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1010101
N8_id3_Mix1_Diam_1_p_3,8,3,4,1,20,XX_Mixer,3,0.9999998268156726,50,10791,7.99999861452538,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1010101
N8_id3_Mix2_Diam_1_p_1,8,3,4,1,20,XX+YY_Mixer,1,0.9999999055054688,27,2146,7.999999244043749,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id3_Mix2_Diam_1_p_2,8,3,4,1,20,XX+YY_Mixer,2,0.9999997344134856,51,5256,7.999997875307885,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id3_Mix2_Diam_1_p_3,8,3,4,1,20,XX+YY_Mixer,3,0.99999715475317,75,12317,7.99997723802536,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id4_Mix1_Diam_4_p_1,8,4,4,4,0,Standard_QAOA,1,0.8124999976261011,9,561,6.499999981008809,6,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,1011011
N8_id4_Mix1_Diam_4_p_2,8,4,4,4,0,Standard_QAOA,2,0.8749997753571553,12,1386,6.999998202857243,8,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,10101010
N8_id4_Mix1_Diam_4_p_3,8,4,4,4,0,Standard_QAOA,3,0.8749996826255235,19,1911,6.999997461004188,8,Standard_QAOA,Standard_Rxx,4-Regular,8,4,1,0,10101010
N8_id4_Mix1_Diam_3_p_1,8,4,4,3,2,XX_Mixer,1,0.8124999958328846,10,551,6.499999966663077,6,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,10110110
N8_id4_Mix1_Diam_3_p_2,8,4,4,3,2,XX_Mixer,2,0.8749998917046133,18,2553,6.999999133636907,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,10101010
N8_id4_Mix1_Diam_3_p_3,8,4,4,3,2,XX_Mixer,3,0.8749998362852515,26,3630,6.999998690282012,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,3,1,0,10101010
N8_id4_Mix2_Diam_3_p_1,8,4,4,3,2,XX+YY_Mixer,1,0.8124999942091831,11,874,6.4999999536734645,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,1010101
N8_id4_Mix2_Diam_3_p_2,8,4,4,3,2,XX+YY_Mixer,2,0.999999982767124,20,2035,7.999999862136992,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,10101010
N8_id4_Mix2_Diam_3_p_3,8,4,4,3,2,XX+YY_Mixer,3,0.9999998495598936,29,4015,7.999998796479149,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,3,2,0,1010101
N8_id4_Mix1_Diam_2_p_1,8,4,4,2,4,XX_Mixer,1,0.8124999860327811,10,1008,6.4999998882622485,6,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,11010110
N8_id4_Mix1_Diam_2_p_2,8,4,4,2,4,XX_Mixer,2,0.8749999069110236,18,1968,6.999999255288189,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,1010101
N8_id4_Mix1_Diam_2_p_3,8,4,4,2,4,XX_Mixer,3,0.8749986441159567,26,5002,6.999989152927654,8,Intermediate_Sweep,Standard_Rxx,4-Regular,8,2,1,0,10101010
N8_id4_Mix2_Diam_2_p_1,8,4,4,2,4,XX+YY_Mixer,1,0.8124999891115217,11,1302,6.499999912892173,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,1010101
N8_id4_Mix2_Diam_2_p_2,8,4,4,2,4,XX+YY_Mixer,2,0.9999999853255352,20,3936,7.999999882604281,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,1010101
N8_id4_Mix2_Diam_2_p_3,8,4,4,2,4,XX+YY_Mixer,3,0.9999999519153976,29,3599,7.999999615323182,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,8,2,2,0,10101010
N8_id4_Mix1_Diam_1_p_1,8,4,4,1,20,XX_Mixer,1,0.8749999834394051,17,2035,6.999999867515241,6,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,1101001
N8_id4_Mix1_Diam_1_p_2,8,4,4,1,20,XX_Mixer,2,0.9999999247725768,33,6424,7.999999398180615,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,10101010
N8_id4_Mix1_Diam_1_p_3,8,4,4,1,20,XX_Mixer,3,0.9999998119737176,49,12535,7.999998495789741,8,Hypo_1,Standard_Rxx,4-Regular,8,1,1,0,10101010
N8_id4_Mix2_Diam_1_p_1,8,4,4,1,20,XX+YY_Mixer,1,0.999999963706552,25,2553,7.999999709652416,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,10101010
N8_id4_Mix2_Diam_1_p_2,8,4,4,1,20,XX+YY_Mixer,2,0.999998895197579,49,6570,7.999991161580632,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N8_id4_Mix2_Diam_1_p_3,8,4,4,1,20,XX+YY_Mixer,3,0.9999954082126234,73,14824,7.999963265700988,8,Hypo_1,XX+YY_Driver,4-Regular,8,1,2,0,1010101
N9_id0_Mix1_Diam_4_p_1,9,0,4,4,0,Standard_QAOA,1,0.9374999992212296,10,570,7.499999993769838,8,Standard_QAOA,Standard_Rxx,4-Regular,9,4,1,0,110101010
N9_id0_Mix1_Diam_4_p_2,9,0,4,4,0,Standard_QAOA,2,0.9999999252812692,13,2479,7.999999402250153,8,Standard_QAOA,Standard_Rxx,4-Regular,9,4,1,0,100101010
N9_id0_Mix1_Diam_4_p_3,9,0,4,4,0,Standard_QAOA,3,0.9999997542739076,21,4400,7.999998034191262,8,Standard_QAOA,Standard_Rxx,4-Regular,9,4,1,0,10100101
N9_id0_Mix1_Diam_3_p_1,9,0,4,3,2,XX_Mixer,1,0.9374999957155712,11,1218,7.49999996572457,6,Intermediate_Sweep,Standard_Rxx,4-Regular,9,3,1,0,10010010
N9_id0_Mix1_Diam_3_p_2,9,0,4,3,2,XX_Mixer,2,0.9999999501597712,20,2993,7.999999601278169,8,Intermediate_Sweep,Standard_Rxx,4-Regular,9,3,1,0,10101010
N9_id0_Mix1_Diam_3_p_3,9,0,4,3,2,XX_Mixer,3,0.9999992623488104,29,4636,7.999994098790484,8,Intermediate_Sweep,Standard_Rxx,4-Regular,9,3,1,0,101010101
N9_id0_Mix2_Diam_3_p_1,9,0,4,3,2,XX+YY_Mixer,1,0.937499990205298,12,1785,7.499999921642384,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,9,3,2,0,101010010
N9_id0_Mix2_Diam_3_p_2,9,0,4,3,2,XX+YY_Mixer,2,0.9999999581114234,22,2911,7.999999664891387,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,9,3,2,0,10101001
N9_id0_Mix2_Diam_3_p_3,9,0,4,3,2,XX+YY_Mixer,3,0.9999992063909208,32,4148,7.999993651127366,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,9,3,2,0,101010110
N9_id0_Mix1_Diam_2_p_1,9,0,4,2,5,XX_Mixer,1,0.93749999489768,11,912,7.499999959181439,8,Intermediate_Sweep,Standard_Rxx,4-Regular,9,2,1,0,110101010
N9_id0_Mix1_Diam_2_p_2,9,0,4,2,5,XX_Mixer,2,0.9999999285153124,20,3290,7.9999994281225,8,Intermediate_Sweep,Standard_Rxx,4-Regular,9,2,1,0,101001010
N9_id0_Mix1_Diam_2_p_3,9,0,4,2,5,XX_Mixer,3,0.9999998588592198,29,4480,7.999998870873759,8,Intermediate_Sweep,Standard_Rxx,4-Regular,9,2,1,0,10110101
N9_id0_Mix2_Diam_2_p_1,9,0,4,2,5,XX+YY_Mixer,1,0.937499967635272,12,984,7.499999741082175,6,Intermediate_Sweep,XX+YY_Driver,4-Regular,9,2,2,0,110110110
N9_id0_Mix2_Diam_2_p_2,9,0,4,2,5,XX+YY_Mixer,2,0.9999998852347736,22,2820,7.999999081878189,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,9,2,2,0,101011010
N9_id0_Mix2_Diam_2_p_3,9,0,4,2,5,XX+YY_Mixer,3,0.9999992907989392,32,5810,7.999994326391514,8,Intermediate_Sweep,XX+YY_Driver,4-Regular,9,2,2,0,10101010
N9_id0_Mix1_Diam_1_p_1,9,0,4,1,27,XX_Mixer,1,0.9999999949624684,22,3036,7.999999959699748,8,Hypo_1,Standard_Rxx,4-Regular,9,1,1,0,10101011
N9_id0_Mix1_Diam_1_p_2,9,0,4,1,27,XX_Mixer,2,0.9999998799902146,43,6370,7.999999039921716,8,Hypo_1,Standard_Rxx,4-Regular,9,1,1,0,101010010
N9_id0_Mix1_Diam_1_p_3,9,0,4,1,27,XX_Mixer,3,0.9999990034552236,64,15096,7.999992027641788,8,Hypo_1,Standard_Rxx,4-Regular,9,1,1,0,101010110
N9_id0_Mix2_Diam_1_p_1,9,0,4,1,27,XX+YY_Mixer,1,0.999999921148098,35,2806,7.999999369184785,8,Hypo_1,XX+YY_Driver,4-Regular,9,1,2,0,10101010
N9_id0_Mix2_Diam_1_p_2,9,0,4,1,27,XX+YY_Mixer,2,0.999999474472952,69,6643,7.999995795783617,8,Hypo_1,XX+YY_Driver,4-Regular,9,1,2,0,110101010
N9_id0_Mix2_Diam_1_p_3,9,0,4,1,27,XX+YY_Mixer,3,0.9999987089797996,103,15096,7.999989671838398,8,Hypo_1,XX+YY_Driver,4-Regular,9,1,2,0,10100101
N9_id1_Mix1_Diam_4_p_1,9,1,4,4,0,Standard_QAOA,1,0.9374999899072912,10,722,7.499999919258329,8,Standard_QAOA,Standard_Rxx,4-Regular,9,4,1,0,10100101
N9_id1_Mix1_Diam_4_p_2,9,1,4,4,0,Standard_QAOA,2,0.9999999563147716,13,2997,7.999999650518173,8,Standard_QAOA,Standard_Rxx,4-Regular,9,4,1,0,100101010
N9_id1_Mix1_Diam_4_p_3,9,1,4,4,0,Standard_QAOA,3,0.9999997465841192,21,4290,7.999997972672953,8,Standard_QAOA,Standard_Rxx,4-Regular,9,4,1,0,10101001
N9_id1_Mix1_Diam_3_p_1,9,1,4,3,3,XX_Mixer,1,0.9374999763300336,11,836,7.4999998106402685,8,Intermediate_Sweep,Standard_Rxx,4-Regular,9,3,1,0,10100101
N9_id1_Mix1_Diam_3_p_2,9,1,4,3,3,XX_Mixer,2,0.9999999408422826,19,4300,7.999999526738261,8,Intermediate_Sweep,Standard_Rxx,4-Regular,9,3,1,0,11010101
