Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N16_id0_Mix2_Diam_7_p_3,16,0,11,7,2,XX+YY_Mixer,3,0.9666656910037988,21,13000,14.499985365056984,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,7,2,0,111100000110110
N16_id0_Mix1_Diam_6_p_1,16,0,11,6,3,XX_Mixer,1,0.8333333093741887,9,2450,12.499999640612833,15,Intermediate_Sweep,Standard_Rxx,Tree,15,6,1,0,111100000110110
N16_id0_Mix1_Diam_6_p_2,16,0,11,6,3,XX_Mixer,2,0.9333332633552774,15,4002,13.99999895032916,15,Intermediate_Sweep,Standard_Rxx,Tree,15,6,1,0,111100000110110
N16_id0_Mix1_Diam_6_p_3,16,0,11,6,3,XX_Mixer,3,0.9666659223952128,21,14626,14.499988835928187,15,Intermediate_Sweep,Standard_Rxx,Tree,15,6,1,0,1000011111001001
N16_id0_Mix2_Diam_6_p_1,16,0,11,6,3,XX+YY_Mixer,1,0.8333333137402738,10,1505,12.499999706104106,13,Intermediate_Sweep,XX+YY_Driver,Tree,15,6,2,0,11100101111011
N16_id0_Mix2_Diam_6_p_2,16,0,11,6,3,XX+YY_Mixer,2,0.933333193652278,16,5037,13.99999790478417,14,Intermediate_Sweep,XX+YY_Driver,Tree,15,6,2,0,11010011011001
N16_id0_Mix2_Diam_6_p_3,16,0,11,6,3,XX+YY_Mixer,3,0.9333330902914672,23,10403,13.999996354372009,14,Intermediate_Sweep,XX+YY_Driver,Tree,15,6,2,0,1100101101100010
N16_id0_Mix1_Diam_5_p_1,16,0,11,5,4,XX_Mixer,1,0.8333333195973848,9,2808,12.499999793960772,15,Intermediate_Sweep,Standard_Rxx,Tree,15,5,1,0,111100000110110
N16_id0_Mix1_Diam_5_p_2,16,0,11,5,4,XX_Mixer,2,0.9333333150379048,15,5254,13.999999725568571,15,Intermediate_Sweep,Standard_Rxx,Tree,15,5,1,0,111100000110110
N16_id0_Mix1_Diam_5_p_3,16,0,11,5,4,XX_Mixer,3,0.9666663317831448,21,11554,14.49999497674717,15,Intermediate_Sweep,Standard_Rxx,Tree,15,5,1,0,111100000110110
N16_id0_Mix2_Diam_5_p_1,16,0,11,5,4,XX+YY_Mixer,1,0.8333333063620939,10,1404,12.499999595431408,14,Intermediate_Sweep,XX+YY_Driver,Tree,15,5,2,0,11010111011001
N16_id0_Mix2_Diam_5_p_2,16,0,11,5,4,XX+YY_Mixer,2,0.8999998745382475,16,5396,13.499998118073712,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,5,2,0,1000011111001001
N16_id0_Mix2_Diam_5_p_3,16,0,11,5,4,XX+YY_Mixer,3,0.9666665903064752,23,11024,14.499998854597129,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,5,2,0,111100000110110
N16_id0_Mix1_Diam_4_p_1,16,0,11,4,5,XX_Mixer,1,0.8333333144189422,9,1961,12.499999716284131,13,Intermediate_Sweep,Standard_Rxx,Tree,15,4,1,0,11100101111011
N16_id0_Mix1_Diam_4_p_2,16,0,11,4,5,XX_Mixer,2,0.9333330772244474,16,3869,13.999996158366711,15,Intermediate_Sweep,Standard_Rxx,Tree,15,4,1,0,111100000110110
N16_id0_Mix1_Diam_4_p_3,16,0,11,4,5,XX_Mixer,3,0.9666508225777584,22,15042,14.499762338666375,15,Intermediate_Sweep,Standard_Rxx,Tree,15,4,1,0,1000011111001001
N16_id0_Mix2_Diam_4_p_1,16,0,11,4,5,XX+YY_Mixer,1,0.8333333232053856,10,2183,12.499999848080783,13,Intermediate_Sweep,XX+YY_Driver,Tree,15,4,2,0,11100101111011
N16_id0_Mix2_Diam_4_p_2,16,0,11,4,5,XX+YY_Mixer,2,0.9333332658431516,18,3869,13.999998987647276,14,Intermediate_Sweep,XX+YY_Driver,Tree,15,4,2,0,11010011011001
N16_id0_Mix2_Diam_4_p_3,16,0,11,4,5,XX+YY_Mixer,3,0.9666663144238612,25,10137,14.499994716357918,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,4,2,0,111100000110110
N16_id0_Mix1_Diam_3_p_1,16,0,11,3,12,XX_Mixer,1,0.8333333152414499,11,1760,12.499999728621749,14,Intermediate_Sweep,Standard_Rxx,Tree,15,3,1,0,11010011011101
N16_id0_Mix1_Diam_3_p_2,16,0,11,3,12,XX_Mixer,2,0.9333331936660142,20,4959,13.999997904990211,14,Intermediate_Sweep,Standard_Rxx,Tree,15,3,1,0,11010011011001
N16_id0_Mix1_Diam_3_p_3,16,0,11,3,12,XX_Mixer,3,0.9666643645183896,29,15080,14.499965467775844,14,Intermediate_Sweep,Standard_Rxx,Tree,15,3,1,0,11010011011101
N16_id0_Mix2_Diam_3_p_1,16,0,11,3,12,XX+YY_Mixer,1,0.8333332698293047,14,2068,12.49999904743957,14,Intermediate_Sweep,XX+YY_Driver,Tree,15,3,2,0,11010111011001
N16_id0_Mix2_Diam_3_p_2,16,0,11,3,12,XX+YY_Mixer,2,0.9333332336154192,26,6699,13.99999850423129,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,3,2,0,1000011111001001
N16_id0_Mix2_Diam_3_p_3,16,0,11,3,12,XX+YY_Mixer,3,0.9666639711629266,38,11180,14.4999595674439,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,3,2,0,111100000110110
N16_id0_Mix1_Diam_2_p_1,16,0,11,2,27,XX_Mixer,1,0.8333333039633752,16,2242,12.499999559450629,13,Intermediate_Sweep,Standard_Rxx,Tree,15,2,1,0,11100101111011
N16_id0_Mix1_Diam_2_p_1,16,0,11,2,100,XX_Mixer,1,0.899999961296728,36,12408,13.49999941945092,15,Intermediate_Sweep,Standard_Rxx,Tree,15,1,1,0,111100000110110
N16_id0_Mix1_Diam_2_p_2,16,0,11,2,27,XX_Mixer,2,0.9333331289828684,31,11700,13.999996934743027,15,Intermediate_Sweep,Standard_Rxx,Tree,15,2,1,0,111100000110110
N16_id0_Mix1_Diam_2_p_2,16,0,11,2,100,XX_Mixer,2,0.9332052522223308,71,15254,13.998078783334964,15,Intermediate_Sweep,Standard_Rxx,Tree,15,1,1,0,111100000110110
N16_id0_Mix1_Diam_2_p_3,16,0,11,2,27,XX_Mixer,3,0.9333309651687396,46,13650,13.999964477531094,15,Intermediate_Sweep,Standard_Rxx,Tree,15,2,1,0,111100000110110
N16_id0_Mix1_Diam_2_p_3,16,0,11,2,100,XX_Mixer,3,0.8737474816052112,106,15366,13.106212224078169,15,Intermediate_Sweep,Standard_Rxx,Tree,15,1,1,0,111100000110110
N16_id0_Mix2_Diam_2_p_1,16,0,11,2,27,XX+YY_Mixer,1,0.8333332592088454,24,5487,12.49999888813268,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,2,2,0,111100000110110
N16_id0_Mix2_Diam_2_p_1,16,0,11,2,100,XX+YY_Mixer,1,0.9666635294382528,64,12276,14.499952941573792,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,1,2,0,111100000110110
N16_id0_Mix2_Diam_2_p_2,16,0,11,2,27,XX+YY_Mixer,2,0.9333330426488354,47,11700,13.999995639732532,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,2,2,0,111100000110110
N16_id0_Mix2_Diam_2_p_2,16,0,11,2,100,XX+YY_Mixer,2,0.9989060101740372,127,15254,14.983590152610558,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,1,2,0,1000011111001001
N16_id0_Mix2_Diam_2_p_3,16,0,11,2,27,XX+YY_Mixer,3,0.966665935057188,70,15050,14.499989025857822,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,2,2,0,111100000110110
N16_id0_Mix2_Diam_2_p_3,16,0,11,2,100,XX+YY_Mixer,3,0.9265614104358408,190,15760,13.898421156537612,15,Intermediate_Sweep,XX+YY_Driver,Tree,15,1,2,0,111100000110110
