Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N8_id3_Mix1_Diam_2_p_1,8,3,4,2,5,XX_Mixer,1,0.8681928634864065,10,924,6.077350044404845,7,Intermediate_Sweep,Standard_Rxx,Tree,7,2,1,0,110111
N8_id3_Mix1_Diam_2_p_2,8,3,4,2,5,XX_Mixer,2,0.9999999818316568,18,2911,6.999999872821598,7,Intermediate_Sweep,Standard_Rxx,Tree,7,2,1,0,11001000
N8_id3_Mix1_Diam_2_p_3,8,3,4,2,5,XX_Mixer,3,0.9999999311618584,26,3172,6.999999518133009,7,Intermediate_Sweep,Standard_Rxx,Tree,7,2,1,0,11001000
N8_id3_Mix2_Diam_2_p_1,8,3,4,2,5,XX+YY_Mixer,1,0.8681928367425771,14,1323,6.07734985719804,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,2,2,0,110111
N8_id3_Mix2_Diam_2_p_2,8,3,4,2,5,XX+YY_Mixer,2,0.9999999455495276,27,2009,6.999999618846694,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,2,2,0,110111
N8_id3_Mix2_Diam_2_p_3,8,3,4,2,5,XX+YY_Mixer,3,0.9999998539120794,40,3721,6.999998977384555,7,Intermediate_Sweep,XX+YY_Driver,Tree,7,2,2,0,110111
N8_id3_Mix1_Diam_1_p_1,8,3,4,1,21,XX_Mixer,1,0.92857142566577,18,3256,6.499999979660389,6,Hypo_1,Standard_Rxx,Tree,7,1,1,0,10101011
N8_id3_Mix1_Diam_1_p_2,8,3,4,1,21,XX_Mixer,2,0.9999999107284776,35,5548,6.999999375099344,7,Hypo_1,Standard_Rxx,Tree,7,1,1,0,110111
N8_id3_Mix1_Diam_1_p_3,8,3,4,1,21,XX_Mixer,3,0.9999996471255344,52,7848,6.999997529878741,7,Hypo_1,Standard_Rxx,Tree,7,1,1,0,110111
N8_id3_Mix2_Diam_1_p_1,8,3,4,1,21,XX+YY_Mixer,1,0.9999998798780784,30,1850,6.999999159146549,7,Hypo_1,XX+YY_Driver,Tree,7,1,2,0,110111
N8_id3_Mix2_Diam_1_p_2,8,3,4,1,21,XX+YY_Mixer,2,0.9999997187002098,59,7884,6.999998030901469,7,Hypo_1,XX+YY_Driver,Tree,7,1,2,0,110111
N8_id3_Mix2_Diam_1_p_3,8,3,4,1,21,XX+YY_Mixer,3,0.9999962495597982,88,15042,6.999973746918587,7,Hypo_1,XX+YY_Driver,Tree,7,1,2,0,11001000
