Graph_Type,Base_Diameter,Achieved_Reduced_Diameter,QAOA_Layers_p,Formal_Strategy,Mean_AR,Max_AR,Min_AR,Std_AR,Unique_N_Tested,Total_Graphs_Tested,Baseline_Mean_AR,Absolute_AR_Lift,Improvement_Percentage
Bipartite,9,6,1,XX_Mixer,0.8499999922657402,0.8499999922657402,0.8499999922657402,0.0,1,1,0.8499999945164969,-2.2507566921348143e-09,-2.647949066652766e-07
Bipartite,9,6,1,XX+YY_Mixer,0.8499999969959839,0.8499999969959839,0.8499999969959839,0.0,1,1,0.8499999945164969,2.4794870601141383e-09,2.9170436189526543e-07
Bipartite,9,5,1,XX_Mixer,0.8499999991422262,0.8499999991422262,0.8499999991422262,0.0,1,1,0.8499999945164969,4.625729355112185e-09,5.442034570533645e-07
Bipartite,9,5,1,XX+YY_Mixer,0.8499999976278632,0.8499999976278632,0.8499999976278632,0.0,1,1,0.8499999945164969,3.1113662757320526e-09,3.6604309362400437e-07
Bipartite,9,4,1,XX_Mixer,0.84999999622498,0.84999999622498,0.84999999622498,0.0,1,1,0.8499999945164969,1.7084831327451866e-09,2.009980169137552e-07
Bipartite,9,4,1,XX+YY_Mixer,0.8499999867686914,0.8499999867686914,0.8499999867686914,0.0,1,1,0.8499999945164969,-7.747805508273586e-09,-9.115065362654207e-07
Bipartite,9,3,1,XX_Mixer,0.8499999871607485,0.8499999871607485,0.8499999871607485,0.0,1,1,0.8499999945164969,-7.355748343762514e-09,-8.653821636724437e-07
Bipartite,9,3,1,XX+YY_Mixer,0.8499999969591471,0.8499999969591471,0.8499999969591471,0.0,1,1,0.8499999945164969,2.442650193223983e-09,2.8737061282140703e-07
Bipartite,9,2,1,XX_Mixer,0.8499999831628541,0.8499999831628541,0.8499999831628541,0.0,1,1,0.8499999945164969,-1.1353642803690889e-08,-1.3357226914041512e-06
Bipartite,9,2,1,XX+YY_Mixer,0.8499999781632115,0.8499999781632115,0.8499999781632115,0.0,1,1,0.8499999945164969,-1.6353285392511907e-08,-1.923915940942341e-06
Bipartite,9,1,1,XX_Mixer,0.8999999878002519,0.8999999878002519,0.8999999878002519,0.0,1,1,0.8499999945164969,0.04999999328375504,5.8823521889781185
Bipartite,9,1,1,XX+YY_Mixer,0.9499997530444512,0.9499997530444512,0.9499997530444512,0.0,1,1,0.8499999945164969,0.09999975852795429,11.764677549773028
Bipartite,9,9,2,Standard_QAOA,0.8999999813951076,0.8999999813951076,0.8999999813951076,0.0,1,1,0.8999999813951076,0.0,0.0
Bipartite,9,6,2,XX_Mixer,0.8999997343608662,0.8999997343608662,0.8999997343608662,0.0,1,1,0.8999999813951076,-2.4703424139627117e-07,-2.744824961144316e-05
Bipartite,9,6,2,XX+YY_Mixer,0.8999999579920572,0.8999999579920572,0.8999999579920572,0.0,1,1,0.8999999813951076,-2.3403050386505697e-08,-2.6003389855884408e-06
Bipartite,9,5,2,XX_Mixer,0.8999998846198203,0.8999998846198203,0.8999998846198203,0.0,1,1,0.8999999813951076,-9.67752873393124e-08,-1.0752809926651235e-05
Bipartite,9,5,2,XX+YY_Mixer,0.8999999566834,0.8999999566834,0.8999999566834,0.0,1,1,0.8999999813951076,-2.4711707569124997e-08,-2.7457453422186626e-06
Bipartite,9,4,2,XX_Mixer,0.8999999780548731,0.8999999780548731,0.8999999780548731,0.0,1,1,0.8999999813951076,-3.340234533411035e-09,-3.711371780511897e-07
Bipartite,9,4,2,XX+YY_Mixer,0.8999999621470064,0.8999999621470064,0.8999999621470064,0.0,1,1,0.8999999813951076,-1.924810122400089e-08,-2.138677957988847e-06
Bipartite,9,3,2,XX_Mixer,0.8999999417352814,0.8999999417352814,0.8999999417352814,0.0,1,1,0.8999999813951076,-3.9659826200910686e-08,-4.406647446751411e-06
Bipartite,9,3,2,XX+YY_Mixer,0.8999998933069413,0.8999998933069413,0.8999998933069413,0.0,1,1,0.8999999813951076,-8.808816631677985e-08,-9.7875742375275e-06
Bipartite,9,2,2,XX_Mixer,0.8999998929466775,0.8999998929466775,0.8999998929466775,0.0,1,1,0.8999999813951076,-8.844843013555703e-08,-9.827603551552455e-06
Bipartite,9,2,2,XX+YY_Mixer,0.9999998668436584,0.9999998668436584,0.9999998668436584,0.0,1,1,0.8999999813951076,0.09999988544855076,11.111098612862078
Bipartite,9,1,2,XX_Mixer,0.94999956748109,0.94999956748109,0.94999956748109,0.0,1,1,0.8999999813951076,0.04999958608598243,5.555509679953225
Bipartite,9,1,2,XX+YY_Mixer,0.99999952836984,0.99999952836984,0.99999952836984,0.0,1,1,0.8999999813951076,0.09999954697473235,11.111061004659256
Bipartite,9,9,3,Standard_QAOA,0.9499994439047176,0.9499994439047176,0.9499994439047176,0.0,1,1,0.9499994439047176,0.0,0.0
Bipartite,9,6,3,XX_Mixer,0.9499986864369774,0.9499986864369774,0.9499986864369774,0.0,1,1,0.9499994439047176,-7.574677401978036e-07,-7.973349300968386e-05
Bipartite,9,6,3,XX+YY_Mixer,0.94999972944323,0.94999972944323,0.94999972944323,0.0,1,1,0.9499994439047176,2.855385123901044e-07,3.005670310884342e-05
Bipartite,9,5,3,XX_Mixer,0.949999044141603,0.949999044141603,0.949999044141603,0.0,1,1,0.9499994439047176,-3.9976311461131786e-07,-4.208035248612346e-05
Bipartite,9,5,3,XX+YY_Mixer,0.9499994142330788,0.9499994142330788,0.9499994142330788,0.0,1,1,0.9499994439047176,-2.9671638812622803e-08,-3.1233322296132613e-06
Bipartite,9,4,3,XX_Mixer,0.9499993115037983,0.9499993115037983,0.9499993115037983,0.0,1,1,0.9499994439047176,-1.3240091922828157e-07,-1.3936947024314366e-05
Bipartite,9,4,3,XX+YY_Mixer,0.999999130570642,0.999999130570642,0.999999130570642,0.0,1,1,0.9499994439047176,0.04999968666592447,5.263127993045362
Bipartite,9,3,3,XX_Mixer,0.9499984404441854,0.9499984404441854,0.9499984404441854,0.0,1,1,0.9499994439047176,-1.0034605322228884e-06,-0.0001056274862749849
Bipartite,9,3,3,XX+YY_Mixer,0.9999909029446862,0.9999909029446862,0.9999909029446862,0.0,1,1,0.9499994439047176,0.0499914590399686,5.262261926648307
Bipartite,9,2,3,XX_Mixer,0.9499997953895652,0.9499997953895652,0.9499997953895652,0.0,1,1,0.9499994439047176,3.514848476715571e-07,3.6998426675585516e-05
Bipartite,9,2,3,XX+YY_Mixer,0.9999985400722972,0.9999985400722972,0.9999985400722972,0.0,1,1,0.9499994439047176,0.04999909616757958,5.263065835288463
Bipartite,9,1,3,XX_Mixer,0.9703665172820068,0.9703665172820068,0.9703665172820068,0.0,1,1,0.9499994439047176,0.02036707337728927,2.143903715730178
Bipartite,9,1,3,XX+YY_Mixer,0.999806718146406,0.999806718146406,0.999806718146406,0.0,1,1,0.9499994439047176,0.049807274241688404,5.242874041796171
Tree,4,4,1,Standard_QAOA,0.8681928865427548,0.868192888414611,0.8681928846708986,2.647204421771281e-09,1,2,0.8681928865427548,0.0,0.0
Tree,4,3,1,XX_Mixer,0.868192881624746,0.8681928867486491,0.8681928765008428,7.246293384474539e-09,1,2,0.8681928865427548,-4.918008889021053e-09,-5.664650062505277e-07
Tree,4,3,1,XX+YY_Mixer,0.8681928664528933,0.8681928728393704,0.868192860066416,9.031842683604358e-09,1,2,0.8681928865427548,-2.0089861552108346e-08,-2.3139859659652953e-06
Tree,4,2,1,XX_Mixer,0.8681928722971212,0.8681928811078359,0.8681928634864065,1.2460232241847755e-08,1,2,0.8681928865427548,-1.4245633672693714e-08,-1.6408374099241338e-06
Tree,4,2,1,XX+YY_Mixer,0.8681928394290037,0.8681928421154304,0.8681928367425771,3.7991809839413865e-09,1,2,0.8681928865427548,-4.711375112265159e-08,-5.426645605248395e-06
Tree,4,1,1,XX_Mixer,0.928571410885954,0.92857142566577,0.928571396106138,2.0901816250645485e-08,1,2,0.8681928865427548,0.060378524343199125,6.954505764684786
Tree,4,1,1,XX+YY_Mixer,0.9642856252159588,0.9999998798780784,0.9285713705538392,0.05050758331321601,1,2,0.8681928865427548,0.096092738673204,11.068132457967547
Tree,4,4,2,Standard_QAOA,0.9999999602460439,0.9999999800472208,0.9999999404448668,2.800309299096494e-08,1,2,0.9999999602460439,0.0,0.0
Tree,4,3,2,XX_Mixer,0.999999983422481,0.9999999853324592,0.9999999815125028,2.7011170397959092e-09,1,2,0.9999999602460439,2.317643710281203e-08,2.317643802416713e-06
Tree,4,3,2,XX+YY_Mixer,0.9999999892389538,0.9999999976091428,0.9999999808687648,1.1837234784138882e-08,1,2,0.9999999602460439,2.8992909961722546e-08,2.8992911114305464e-06
Tree,4,2,2,XX_Mixer,0.9999999787150993,0.9999999818316568,0.9999999755985416,4.407478019230406e-09,1,2,0.9999999602460439,1.8469055396153067e-08,1.8469056130371115e-06
Tree,4,2,2,XX+YY_Mixer,0.9999999104444997,0.9999999455495276,0.9999998753394718,4.964600665967049e-08,1,2,0.9999999602460439,-4.9801544221850236e-08,-4.980154620165871e-06
Tree,4,1,2,XX_Mixer,0.9999999020187915,0.9999999107284776,0.9999998933091054,1.2317356183246219e-08,1,2,0.9999999602460439,-5.822725235304915e-08,-5.822725466781288e-06
Tree,4,1,2,XX+YY_Mixer,0.9999996125484835,0.9999997187002098,0.9999995063967572,1.5012121099982032e-07,1,2,0.9999999602460439,-3.4769756040997635e-07,-3.4769757423233046e-05
Tree,4,4,3,Standard_QAOA,0.9999999449960014,0.9999999909352076,0.9999998990567952,6.496784847655444e-08,1,2,0.9999999449960014,0.0,0.0
Tree,4,3,3,XX_Mixer,0.9999999567387122,0.999999973697922,0.9999999397795024,2.398394452645758e-08,1,2,0.9999999449960014,1.174271080373046e-08,1.1742711449626545e-06
Tree,4,3,3,XX+YY_Mixer,0.9999999719591535,0.9999999729332326,0.9999999709850744,1.3775558279495954e-09,1,2,0.9999999449960014,2.6963152044423566e-08,2.6963153527504823e-06
Tree,4,2,3,XX_Mixer,0.9999997069599162,0.9999999311618584,0.9999994827579742,3.170694272212043e-07,1,2,0.9999999449960014,-2.3803608517614094e-07,-2.3803609826907815e-05
Tree,4,2,3,XX+YY_Mixer,0.9999997711426911,0.9999998539120794,0.999999688373303,1.1705359134797995e-07,1,2,0.9999999449960014,-1.738533103035067e-07,-1.7385331986613446e-05
Tree,4,1,3,XX_Mixer,0.9999997846407304,0.9999999221559264,0.9999996471255344,1.9447585522709353e-07,1,2,0.9999999449960014,-1.603552710616185e-07,-1.603552798818001e-05
Tree,4,1,3,XX+YY_Mixer,0.9999969556493211,0.999997661738844,0.9999962495597982,9.985613795825683e-07,1,2,0.9999999449960014,-2.9893466803043722e-06,-0.0002989346844730402
Tree,5,5,1,Standard_QAOA,0.8749999973690097,0.8749999973690097,0.8749999973690097,0.0,1,1,0.8749999973690097,0.0,0.0
Tree,5,4,1,XX_Mixer,0.8749999881032228,0.8749999881032228,0.8749999881032228,0.0,1,1,0.8749999973690097,-9.265786915513274e-09,-1.0589470792427509e-06
Tree,5,4,1,XX+YY_Mixer,0.8749999936566273,0.8749999936566273,0.8749999936566273,0.0,1,1,0.8749999973690097,-3.712382401488412e-09,-4.2427227573153997e-07
Tree,5,3,1,XX_Mixer,0.8749999974477365,0.8749999974477365,0.8749999974477365,0.0,1,1,0.8749999973690097,7.872680285458955e-11,8.99734892472102e-09
Tree,5,3,1,XX+YY_Mixer,0.8749999964052496,0.8749999964052496,0.8749999964052496,0.0,1,1,0.8749999973690097,-9.637600717482542e-10,-1.1014400853098656e-07
Tree,5,2,1,XX_Mixer,0.874999977034399,0.874999977034399,0.874999977034399,0.0,1,1,0.8749999973690097,-2.033461066197617e-08,-2.3239555112136244e-06
Tree,5,2,1,XX+YY_Mixer,0.874999946119665,0.874999946119665,0.874999946119665,0.0,1,1,0.8749999973690097,-5.1249344656945084e-08,-5.857067978405026e-06
Tree,5,1,1,XX_Mixer,0.9374999853202196,0.9374999853202196,0.9374999853202196,0.0,1,1,0.8749999973690097,0.06249998795120992,7.142855787330031
Tree,5,1,1,XX+YY_Mixer,0.9008881887990184,0.9008881887990184,0.9008881887990184,0.0,1,1,0.8749999973690097,0.025888191430008756,2.9586504580400645
Tree,5,5,2,Standard_QAOA,0.9374999830452416,0.9374999830452416,0.9374999830452416,0.0,1,1,0.9374999830452416,0.0,0.0
Tree,5,4,2,XX_Mixer,0.9374999918961168,0.9374999918961168,0.9374999918961168,0.0,1,1,0.9374999830452416,8.850875143906478e-09,9.440933657573576e-07
Tree,5,4,2,XX+YY_Mixer,0.9374999734692246,0.9374999734692246,0.9374999734692246,0.0,1,1,0.9374999830452416,-9.576016979373492e-09,-1.0214418296060253e-06
Tree,5,3,2,XX_Mixer,0.9374999858291712,0.9374999858291712,0.9374999858291712,0.0,1,1,0.9374999830452416,2.7839295313469847e-09,2.9695248871408657e-07
Tree,5,3,2,XX+YY_Mixer,0.9999998037214918,0.9999998037214918,0.9999998037214918,0.0,1,1,0.9374999830452416,0.06249982067625015,6.666647659366844
Tree,5,2,2,XX_Mixer,0.9374999507014434,0.9374999507014434,0.9374999507014434,0.0,1,1,0.9374999830452416,-3.2343798195277884e-08,-3.4500052032232456e-06
Tree,5,2,2,XX+YY_Mixer,0.999999942708135,0.999999942708135,0.999999942708135,0.0,1,1,0.9374999830452416,0.062499959662893345,6.666662484609052
Tree,5,1,2,XX_Mixer,0.9375001899337844,0.9375001899337844,0.9375001899337844,0.0,1,1,0.9374999830452416,2.0688854274197865e-07,2.206811162491452e-05
Tree,5,1,2,XX+YY_Mixer,0.999999457195156,0.999999457195156,0.999999457195156,0.0,1,1,0.9374999830452416,0.062499474149914414,6.666610696557029
Tree,5,5,3,Standard_QAOA,0.9999999501723652,0.9999999501723652,0.9999999501723652,0.0,1,1,0.9999999501723652,0.0,0.0
Tree,5,4,3,XX_Mixer,0.99999970737129,0.99999970737129,0.99999970737129,0.0,1,1,0.9999999501723652,-2.428010752453247e-07,-2.4280108734352862e-05
Tree,5,4,3,XX+YY_Mixer,0.9999992694288686,0.9999992694288686,0.9999992694288686,0.0,1,1,0.9999999501723652,-6.807434965727666e-07,-6.807435304926066e-05
Tree,5,3,3,XX_Mixer,0.9999999478494082,0.9999999478494082,0.9999999478494082,0.0,1,1,0.9999999501723652,-2.322957048939145e-09,-2.322957164686606e-07
Tree,5,3,3,XX+YY_Mixer,0.9999995926612336,0.9999995926612336,0.9999995926612336,0.0,1,1,0.9999999501723652,-3.575111315878843e-07,-3.575111494018193e-05
Tree,5,2,3,XX_Mixer,0.9999998714812174,0.9999998714812174,0.9999998714812174,0.0,1,1,0.9999999501723652,-7.869114782010911e-08,-7.869115174110307e-06
Tree,5,2,3,XX+YY_Mixer,0.9999996022964096,0.9999996022964096,0.9999996022964096,0.0,1,1,0.9999999501723652,-3.478759555974875e-07,-3.4787597293132445e-05
Tree,5,1,3,XX_Mixer,0.99999864048017,0.99999864048017,0.99999864048017,0.0,1,1,0.9999999501723652,-1.3096921952504559e-06,-0.00013096922605093235
Tree,5,1,3,XX+YY_Mixer,0.999994931308617,0.999994931308617,0.999994931308617,0.0,1,1,0.9999999501723652,-5.018863748151858e-06,-0.0005018863998229981
Tree,6,6,1,Standard_QAOA,0.8413584395094624,0.863636352516142,0.8077350174840745,0.01680668396267657,5,13,0.8413584395094624,0.0,0.0
Tree,6,5,1,XX_Mixer,0.8360337044614065,0.8636363601379742,0.8077350124760952,0.017272213133307547,4,9,0.8413584395094624,-0.005324735048055973,-0.6328735528178044
Tree,6,5,1,XX+YY_Mixer,0.8360337023465073,0.8636363531794499,0.8077350112049764,0.017272211272007704,4,9,0.8413584395094624,-0.005324737162955118,-0.6328738041850037
Tree,6,4,1,XX_Mixer,0.8448474663726929,0.8636363504736102,0.8077350221199809,0.0158719310532856,4,11,0.8413584395094624,0.0034890268632304933,0.4146897088552059
Tree,6,4,1,XX+YY_Mixer,0.8448474668965549,0.8636363495784216,0.8077350201680005,0.015871932356712845,4,11,0.8413584395094624,0.003489027387092447,0.41468977111903177
Tree,6,3,1,XX_Mixer,0.8413584369001978,0.8636363552810558,0.8077350227128608,0.016806687322865197,5,13,0.8413584395094624,-2.6092645821762517e-09,-3.1012520462711853e-07
Tree,6,3,1,XX+YY_Mixer,0.8413584320726074,0.8636363504699968,0.8077350032911571,0.01680668991983103,5,13,0.8413584395094624,-7.43685502069269e-09,-8.839104323988956e-07
Tree,6,2,1,XX_Mixer,0.8413584254556257,0.8636363376168227,0.807734975559951,0.016806690123578032,5,13,0.8413584395094624,-1.4053836761007688e-08,-1.6703744921369664e-06
Tree,6,2,1,XX+YY_Mixer,0.8482229738881254,0.8888888416076237,0.8221686790862511,0.018212135274774877,5,13,0.8413584395094624,0.0068645343786629676,0.8158870293932274
Tree,6,1,1,XX_Mixer,0.9295293355627359,0.9999999665855483,0.8636411987484405,0.04114251805158145,5,13,0.8413584395094624,0.08817089605327344,10.479587761035566
Tree,6,1,1,XX+YY_Mixer,0.9449562953347677,0.9999993742961676,0.9090898819658256,0.027065144640107244,5,13,0.8413584395094624,0.10359785582530523,12.313165347899277
Tree,6,6,2,Standard_QAOA,0.927844325719096,0.9499999735750596,0.8888888734292144,0.01749214343137969,5,13,0.927844325719096,0.0,0.0
Tree,6,5,2,XX_Mixer,0.9245807002195616,0.9499999744091214,0.8974807395898696,0.02091641884377113,4,9,0.927844325719096,-0.003263625499534406,-0.3517427879946388
Tree,6,5,2,XX+YY_Mixer,0.924872903271173,0.9499999906871718,0.8888888782669757,0.019576222928953686,4,9,0.927844325719096,-0.0029714224479230333,-0.3202501072170838
Tree,6,4,2,XX_Mixer,0.9242596158745663,0.9499999771996602,0.897482633140712,0.018895705264124856,4,11,0.927844325719096,-0.003584709844529743,-0.38634819927917635
Tree,6,4,2,XX+YY_Mixer,0.9352134622595216,0.949999980365115,0.9077348356967652,0.014247749075964778,4,11,0.927844325719096,0.0073691365404255915,0.7942212218320545
Tree,6,3,2,XX_Mixer,0.9272980112844764,0.9499999545879656,0.8974833272836042,0.016313854074264063,5,13,0.927844325719096,-0.0005463144346196103,-0.05887996719667459
Tree,6,3,2,XX+YY_Mixer,0.9476684606390922,0.9999999658681188,0.8974938337705599,0.029764826105372632,5,13,0.927844325719096,0.019824134919996128,2.136579851865998
Tree,6,2,2,XX_Mixer,0.927297958515414,0.949999912047106,0.8974815988910917,0.016314095378394674,5,13,0.927844325719096,-0.0005463672036820633,-0.05888565447211404
Tree,6,2,2,XX+YY_Mixer,0.9807230074426443,0.9999999279987316,0.9375042693928594,0.026173305800372595,5,13,0.927844325719096,0.05287868172354826,5.699089842745584
Tree,6,1,2,XX_Mixer,0.9847948235601565,0.9999999645323356,0.9375002516297462,0.024518075526337734,5,13,0.927844325719096,0.05695049784106043,6.137936748917743
Tree,6,1,2,XX+YY_Mixer,0.9999991741465032,0.9999998463237496,0.999997166149652,7.6252518309532e-07,5,13,0.927844325719096,0.07215484842740716,7.776611488299598
Tree,6,6,3,Standard_QAOA,0.9732742847441375,0.9999999837562747,0.9285768821309288,0.030660631184170662,5,13,0.9732742847441375,0.0,0.0
Tree,6,5,3,XX_Mixer,0.9762764901634008,0.999999933211598,0.9374998759788008,0.028490419883664433,4,9,0.9732742847441375,0.0030022054192633263,0.30846447566962804
Tree,6,5,3,XX+YY_Mixer,0.9880043044465201,0.9999999272523826,0.9374999343675848,0.02417981868936969,4,9,0.9732742847441375,0.014730019702382635,1.5134500041018744
Tree,6,4,3,XX_Mixer,0.9839098406015169,0.999999957079066,0.9285742681664606,0.028000538976874375,4,11,0.9732742847441375,0.010635555857379408,1.0927603887300252
Tree,6,4,3,XX+YY_Mixer,0.9908167467582095,0.9999999943049226,0.9444443840815416,0.02055420201396154,4,11,0.9732742847441375,0.017542462014072058,1.8024170872534426
Tree,6,3,3,XX_Mixer,0.9690000204734641,0.9999998353969772,0.9285713055066672,0.030496618978188055,5,13,0.9732742847441375,-0.004274264270673345,-0.4391633825809956
Tree,6,3,3,XX+YY_Mixer,0.9935223248911141,0.9999999650809774,0.944444367379547,0.016736931957165784,5,13,0.9732742847441375,0.020248040146976676,2.0804043078462358
Tree,6,2,3,XX_Mixer,0.9690001135939765,0.9999998374304208,0.928571026773144,0.03049699287962147,5,13,0.9732742847441375,-0.0042741711501609325,-0.43915381482462185
Tree,6,2,3,XX+YY_Mixer,0.9999995444395431,0.9999998964855816,0.999998994848144,2.6602882834690366e-07,5,13,0.9732742847441375,0.026725259695405623,2.7459124436264526
Tree,6,1,3,XX_Mixer,0.9999702219082458,0.9999998945714368,0.9998465237084124,4.5469488397334295e-05,5,13,0.9732742847441375,0.02669593716410834,2.742899672020657
Tree,6,1,3,XX+YY_Mixer,0.9997142313768682,0.9999994113753418,0.998298565513022,0.0005121098899460663,5,13,0.9732742847441375,0.02643994663273075,2.7165976793151896
Tree,7,7,1,Standard_QAOA,0.829743808243289,0.8999999945735189,0.8045583541416849,0.025291526099588794,8,16,0.829743808243289,0.0,0.0
Tree,7,6,1,XX_Mixer,0.8269856958055312,0.871823323378077,0.8045583592180625,0.018994146942554347,6,12,0.829743808243289,-0.0027581124377578092,-0.3324053051504186
Tree,7,6,1,XX+YY_Mixer,0.8269856945376944,0.8718233267812463,0.8045583557906063,0.018994146137432028,6,12,0.829743808243289,-0.0027581137055945337,-0.3324054579489948
Tree,7,5,1,XX_Mixer,0.8302093453200862,0.8999999923366733,0.804558356247021,0.026929945397879452,7,14,0.829743808243289,0.0004655370767971956,0.05610612241660688
Tree,7,5,1,XX+YY_Mixer,0.8308999652916634,0.8999999977760507,0.8045583445711729,0.026562317295221613,7,14,0.829743808243289,0.001156157048374462,0.13933903897665068
Tree,7,4,1,XX_Mixer,0.8297438052524042,0.8999999897815467,0.8045583717583614,0.025291526045557573,8,16,0.829743808243289,-2.990884762077428e-09,-3.6045882263462117e-07
Tree,7,4,1,XX+YY_Mixer,0.8292603414312187,0.8999999864037352,0.7999999947240339,0.025808910824807477,8,16,0.829743808243289,-0.00048346681207023234,-0.05826699847195185
Tree,7,3,1,XX_Mixer,0.8297437961823957,0.899999994865967,0.8045583524784078,0.02529153146936682,8,16,0.829743808243289,-1.2060893284093765e-08,-1.453568338114961e-06
Tree,7,3,1,XX+YY_Mixer,0.8291394920087317,0.899999983002818,0.8045583390770089,0.025598240255819898,8,16,0.829743808243289,-0.0006043162345572561,-0.0728316654554733
Tree,7,2,1,XX_Mixer,0.8375999239607799,0.8999999855426972,0.8045583291530202,0.030269905358824182,8,19,0.829743808243289,0.007856115717490897,0.9468122135341572
Tree,7,2,1,XX+YY_Mixer,0.8530983222744503,0.9666664159556966,0.8045583175079539,0.04872126162192046,8,19,0.829743808243289,0.02335451403116129,2.8146656593445187
Tree,7,1,1,XX_Mixer,0.907769866192445,0.9444443721140676,0.884615370448841,0.02083023230928506,8,13,0.829743808243289,0.07802605794915607,9.40363244341054
Tree,7,1,1,XX+YY_Mixer,0.953829558214536,0.9999998957685594,0.89999983298333,0.03157877632019919,8,13,0.829743808243289,0.124085749971247,14.954706348934133
Tree,7,7,2,Standard_QAOA,0.9267582057777256,0.9545454404282464,0.8974831568616756,0.017083640339953823,8,16,0.9267582057777256,0.0,0.0
Tree,7,6,2,XX_Mixer,0.9234424703467917,0.9545454308068824,0.8974827379424988,0.015109671784672905,6,12,0.9267582057777256,-0.003315735430933886,-0.35777783355598736
Tree,7,6,2,XX+YY_Mixer,0.9243019379232367,0.9666666124101704,0.8974830919834924,0.02099744670134699,6,12,0.9267582057777256,-0.002456267854488936,-0.2650386950097369
Tree,7,5,2,XX_Mixer,0.9297113967005269,0.954545355842373,0.9038460576401768,0.015726695890503396,7,14,0.9267582057777256,0.0029531909228013298,0.31865818984824024
Tree,7,5,2,XX+YY_Mixer,0.9297113498060975,0.954545417274402,0.9038459546415611,0.01572691169104804,7,14,0.9267582057777256,0.002953144028371879,0.3186531297981475
Tree,7,4,2,XX_Mixer,0.9298883239415269,0.966666571623713,0.8974831742767608,0.0195128020689182,8,16,0.9267582057777256,0.0031301181638012654,0.33774917171351115
Tree,7,4,2,XX+YY_Mixer,0.9442900490679682,0.9999998315667096,0.8888888408301043,0.03574743137034399,8,16,0.9267582057777256,0.0175318432902426,1.8917386628942836
Tree,7,3,2,XX_Mixer,0.927068096098831,0.966666659526552,0.8974827760104548,0.01975396357582203,8,16,0.9267582057777256,0.0003098903211053994,0.0334380984353241
Tree,7,3,2,XX+YY_Mixer,0.9534773607254875,0.999999946701686,0.9166649019481508,0.02281828486210454,8,16,0.9267582057777256,0.02671915494776189,2.8830772450878337
Tree,7,2,2,XX_Mixer,0.9307823517092695,0.966666138251792,0.8888884246933973,0.02340354257426487,8,19,0.9267582057777256,0.0040241459315438766,0.4342174589289831
Tree,7,2,2,XX+YY_Mixer,0.9786385885606227,0.9999998253659512,0.949999860586189,0.018090958231752514,8,19,0.9267582057777256,0.05188038278289708,5.598049465271216
Tree,7,1,2,XX_Mixer,0.946785693677864,0.9999998663854832,0.9122627579648545,0.02136996044424529,8,13,0.9267582057777256,0.02002748790013842,2.1610262283387676
Tree,7,1,2,XX+YY_Mixer,0.9950424943741422,0.9999996446073374,0.9637519315082632,0.010531023502970418,8,13,0.9267582057777256,0.06828428859641655,7.368080279269079
Tree,7,7,3,Standard_QAOA,0.9552860867222144,0.9666666302034318,0.9374999566461032,0.010100481865747428,8,16,0.9552860867222144,0.0,0.0
Tree,7,6,3,XX_Mixer,0.9591311470416448,0.96666647751711,0.9444440891223952,0.007771094427147518,6,12,0.9552860867222144,0.003845060319430438,0.4025035403397993
Tree,7,6,3,XX+YY_Mixer,0.9612147147787917,0.9999993853511224,0.9444442769255402,0.014486208641314675,6,12,0.9552860867222144,0.005928628056577345,0.6206128341007984
Tree,7,5,3,XX_Mixer,0.9565225079707191,0.9666665077764094,0.9374997563979908,0.009861422136676377,7,14,0.9552860867222144,0.0012364212485047599,0.12942942074527422
Tree,7,5,3,XX+YY_Mixer,0.9646336804816068,0.999999959490572,0.9374998400705588,0.021322464968433315,7,14,0.9552860867222144,0.009347593759392425,0.978512498958921
Tree,7,4,3,XX_Mixer,0.9542441895809226,0.966666352375156,0.9374994975464196,0.00970000520953572,8,16,0.9552860867222144,-0.00104189714129177,-0.10906650434601597
Tree,7,4,3,XX+YY_Mixer,0.98045950792872,0.999999808303736,0.9499976477461364,0.020749980741167545,8,16,0.9552860867222144,0.025173421206505675,2.6351709248567547
Tree,7,3,3,XX_Mixer,0.9552858136471113,0.9666663052648904,0.9374997104968412,0.010100357859915554,8,16,0.9552860867222144,-2.730751030854961e-07,-2.8585688296002894e-05
Tree,7,3,3,XX+YY_Mixer,0.9900226146283833,0.9999999263190252,0.9545453560185472,0.016804049586783665,8,16,0.9552860867222144,0.03473652790616888,3.63624346559439
Tree,7,2,3,XX_Mixer,0.9502387082897855,0.9666657261314202,0.899817720738613,0.01799516732135601,8,19,0.9552860867222144,-0.005047378432428862,-0.5283630215684884
Tree,7,2,3,XX+YY_Mixer,0.9894147051149217,0.9999998662816312,0.9572206696588758,0.01609308114352159,8,19,0.9552860867222144,0.03412861839270731,3.5726070825347946
Tree,7,1,3,XX_Mixer,0.9645798775424418,0.9999997482800644,0.9056751351173842,0.030080937838957735,8,13,0.9552860867222144,0.00929379082022741,0.9728803705407605
Tree,7,1,3,XX+YY_Mixer,0.9891684842763403,0.9999955012662038,0.9479676141535728,0.01622536950337679,8,13,0.9552860867222144,0.03388239755412592,3.546832516988024
Tree,8,8,1,Standard_QAOA,0.8392493311007753,0.8666666565061315,0.8191936884293894,0.020494304425782678,5,8,0.8392493311007753,0.0,0.0
Tree,8,7,1,XX_Mixer,0.850254358328756,0.8666666439614287,0.8269535811299951,0.0207333144216114,2,3,0.8392493311007753,0.01100502722798069,1.3112941315718762
