Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N8_id0_Mix2_Diam_2_p_2,8,0,4,2,3,XX+YY_Mixer,2,0.9999999117759426,27,2408,9.999999117759426,10,Intermediate_Sweep,XX+YY_Driver,Bipartite,10,2,2,0,11110000
N8_id0_Mix2_Diam_2_p_3,8,0,4,2,3,XX+YY_Mixer,3,0.9999998626608656,39,4992,9.999998626608656,10,Intermediate_Sweep,XX+YY_Driver,Bipartite,10,2,2,0,1111
N8_id0_Mix1_Diam_1_p_1,8,0,4,1,18,XX_Mixer,1,0.7999999731060068,19,3330,7.9999997310600675,6,Hypo_1,Standard_Rxx,Bipartite,10,1,1,0,1101110
N8_id0_Mix1_Diam_1_p_2,8,0,4,1,18,XX_Mixer,2,0.9999998263232858,36,4891,9.999998263232856,10,Hypo_1,Standard_Rxx,Bipartite,10,1,1,0,1111
N8_id0_Mix1_Diam_1_p_3,8,0,4,1,18,XX_Mixer,3,0.999999554642405,53,6649,9.99999554642405,10,Hypo_1,Standard_Rxx,Bipartite,10,1,1,0,11110000
N8_id0_Mix2_Diam_1_p_1,8,0,4,1,18,XX+YY_Mixer,1,0.999999920529541,29,2331,9.99999920529541,10,Hypo_1,XX+YY_Driver,Bipartite,10,1,2,0,11110000
N8_id0_Mix2_Diam_1_p_2,8,0,4,1,18,XX+YY_Mixer,2,0.9999997255181632,55,5913,9.999997255181633,10,Hypo_1,XX+YY_Driver,Bipartite,10,1,2,0,11110000
N8_id0_Mix2_Diam_1_p_3,8,0,4,1,18,XX+YY_Mixer,3,0.999999292747287,81,13516,9.99999292747287,10,Hypo_1,XX+YY_Driver,Bipartite,10,1,2,0,11110000
N9_id1_Mix1_Diam_4_p_1,9,1,4,4,0,Standard_QAOA,1,0.7727272547850778,8,945,8.499999802635855,11,Standard_QAOA,Standard_Rxx,Bipartite,11,4,1,0,1111
N9_id1_Mix1_Diam_4_p_2,9,1,4,4,0,Standard_QAOA,2,0.9999999861661734,14,2337,10.999999847827906,11,Standard_QAOA,Standard_Rxx,Bipartite,11,4,1,0,111110000
N9_id1_Mix1_Diam_4_p_3,9,1,4,4,0,Standard_QAOA,3,0.9999999080118394,20,2806,10.999998988130232,11,Standard_QAOA,Standard_Rxx,Bipartite,11,4,1,0,111110000
N9_id1_Mix1_Diam_3_p_1,9,1,4,3,1,XX_Mixer,1,0.772727271061984,8,1540,8.499999981681825,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,111110000
N9_id1_Mix1_Diam_3_p_2,9,1,4,3,1,XX_Mixer,2,0.9999999470671144,15,2107,10.99999941773826,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,1111
N9_id1_Mix1_Diam_3_p_3,9,1,4,3,1,XX_Mixer,3,0.9999998064943498,22,2560,10.999997871437849,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,1111
N9_id1_Mix2_Diam_3_p_1,9,1,4,3,1,XX+YY_Mixer,1,0.7727272687984462,9,1078,8.499999956782908,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,111011100
N9_id1_Mix2_Diam_3_p_2,9,1,4,3,1,XX+YY_Mixer,2,0.9999999567418356,17,1634,10.999999524160192,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,111110000
N9_id1_Mix2_Diam_3_p_3,9,1,4,3,1,XX+YY_Mixer,3,0.9999997927883058,25,3840,10.999997720671365,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,111110000
N9_id1_Mix1_Diam_2_p_1,9,1,4,2,5,XX_Mixer,1,0.7727272654853944,10,962,8.499999920339338,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,111110000
N9_id1_Mix1_Diam_2_p_2,9,1,4,2,5,XX_Mixer,2,0.9999999845651872,18,3315,10.99999983021706,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,111110000
N9_id1_Mix1_Diam_2_p_3,9,1,4,2,5,XX_Mixer,3,0.9999997172306612,26,5320,10.999996889537272,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,111110000
N9_id1_Mix2_Diam_2_p_1,9,1,4,2,5,XX+YY_Mixer,1,0.8409090702579889,13,1248,9.249999772837878,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,1111
N9_id1_Mix2_Diam_2_p_2,9,1,4,2,5,XX+YY_Mixer,2,0.999999871712842,23,3774,10.999998588841262,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,1111
N9_id1_Mix2_Diam_2_p_3,9,1,4,2,5,XX+YY_Mixer,3,0.9999992840504972,33,6004,10.999992124555469,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,1111
N9_id1_Mix1_Diam_1_p_1,9,1,4,1,25,XX_Mixer,1,0.772727295198466,21,2484,8.500000247183126,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,111110000
N9_id1_Mix1_Diam_1_p_2,9,1,4,1,25,XX_Mixer,2,0.9999998242231865,40,6188,10.99999806645505,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,1111
N9_id1_Mix1_Diam_1_p_3,9,1,4,1,25,XX_Mixer,3,0.9999994078724352,59,13872,10.999993486596786,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,1111
N9_id1_Mix2_Diam_1_p_1,9,1,4,1,25,XX+YY_Mixer,1,0.956300661277616,35,6440,10.519307274053777,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,1111
N9_id1_Mix2_Diam_1_p_2,9,1,4,1,25,XX+YY_Mixer,2,0.999999826743815,67,7644,10.999998094181963,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,1111
N9_id1_Mix2_Diam_1_p_3,9,1,4,1,25,XX+YY_Mixer,3,0.9999947117638476,99,15096,10.999941829402324,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,1111
N9_id3_Mix1_Diam_4_p_1,9,3,4,4,0,Standard_QAOA,1,0.772727263560947,9,798,8.499999899170417,11,Standard_QAOA,Standard_Rxx,Bipartite,11,4,1,0,111110000
N9_id3_Mix1_Diam_4_p_2,9,3,4,4,0,Standard_QAOA,2,0.9090908621311048,13,2829,9.999999483442153,11,Standard_QAOA,Standard_Rxx,Bipartite,11,4,1,0,1111
N9_id3_Mix1_Diam_4_p_3,9,3,4,4,0,Standard_QAOA,3,0.9090908293279398,18,3782,9.999999122607338,11,Standard_QAOA,Standard_Rxx,Bipartite,11,4,1,0,111110000
N9_id3_Mix1_Diam_3_p_1,9,3,4,3,1,XX_Mixer,1,0.7727272648169571,10,616,8.499999912986528,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,1111
N9_id3_Mix1_Diam_3_p_2,9,3,4,3,1,XX_Mixer,2,0.9090908177848388,19,2107,9.999998995633227,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,1111
N9_id3_Mix1_Diam_3_p_3,9,3,4,3,1,XX_Mixer,3,0.9999950172068478,28,5248,10.999945189275326,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,3,1,0,1111
N9_id3_Mix2_Diam_3_p_1,9,3,4,3,1,XX+YY_Mixer,1,0.7727272698455419,11,858,8.49999996830096,7,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,101111100
N9_id3_Mix2_Diam_3_p_2,9,3,4,3,1,XX+YY_Mixer,2,0.9999994429081668,21,2021,10.999993871989837,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,1111
N9_id3_Mix2_Diam_3_p_3,9,3,4,3,1,XX+YY_Mixer,3,0.999999467889619,31,6848,10.99999414678581,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,1111
N9_id3_Mix1_Diam_2_p_1,9,3,4,2,4,XX_Mixer,1,0.7727272668554275,10,2175,8.499999935409702,7,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,110110011
N9_id3_Mix1_Diam_2_p_2,9,3,4,2,4,XX_Mixer,2,0.9090908200135808,19,2205,9.999999020149389,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,1111
N9_id3_Mix1_Diam_2_p_3,9,3,4,2,4,XX_Mixer,3,0.9999992964542234,28,8322,10.999992260996455,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,1111
N9_id3_Mix2_Diam_2_p_1,9,3,4,2,4,XX+YY_Mixer,1,0.7727272669272981,11,1725,8.499999936200279,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,1111
N9_id3_Mix2_Diam_2_p_2,9,3,4,2,4,XX+YY_Mixer,2,0.9999988493331714,21,3332,10.999987342664886,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,111110000
N9_id3_Mix2_Diam_2_p_3,9,3,4,2,4,XX+YY_Mixer,3,0.999999578654624,31,9417,10.999995365200864,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,1111
N9_id3_Mix1_Diam_1_p_1,9,3,4,1,25,XX_Mixer,1,0.9090908522542172,21,2300,9.999999374796388,9,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,11111
N9_id3_Mix1_Diam_1_p_2,9,3,4,1,25,XX_Mixer,2,0.9999998583646676,40,8736,10.999998442011345,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,1111
N9_id3_Mix1_Diam_1_p_3,9,3,4,1,25,XX_Mixer,3,0.9999997393816126,59,11968,10.999997133197738,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,111110000
N9_id3_Mix2_Diam_1_p_1,9,3,4,1,25,XX+YY_Mixer,1,0.9999999345466438,33,3910,10.999999280013082,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,111110000
N9_id3_Mix2_Diam_1_p_2,9,3,4,1,25,XX+YY_Mixer,2,0.9999998082212994,64,6461,10.999997890434294,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,1111
N9_id3_Mix2_Diam_1_p_3,9,3,4,1,25,XX+YY_Mixer,3,0.9999949006289556,95,15096,10.99994390691851,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,1111
N10_id2_Mix1_Diam_4_p_1,10,2,4,4,0,Standard_QAOA,1,0.7499999956417095,9,1450,10.499999938983931,8,Standard_QAOA,Standard_Rxx,Bipartite,14,4,1,0,111110011
N10_id2_Mix1_Diam_4_p_2,10,2,4,4,0,Standard_QAOA,2,0.9999999041169696,15,2254,13.999998657637576,14,Standard_QAOA,Standard_Rxx,Bipartite,14,4,1,0,11111
N10_id2_Mix1_Diam_4_p_3,10,2,4,4,0,Standard_QAOA,3,0.9999998659518882,21,5110,13.999998123326437,14,Standard_QAOA,Standard_Rxx,Bipartite,14,4,1,0,11111
N10_id2_Mix1_Diam_3_p_1,10,2,4,3,2,XX_Mixer,1,0.7499999883608172,10,1512,10.49999983705144,14,Intermediate_Sweep,Standard_Rxx,Bipartite,14,3,1,0,11111
N10_id2_Mix1_Diam_3_p_2,10,2,4,3,2,XX_Mixer,2,0.9999996221137568,16,2809,13.999994709592594,14,Intermediate_Sweep,Standard_Rxx,Bipartite,14,3,1,0,1111100000
N10_id2_Mix1_Diam_3_p_3,10,2,4,3,2,XX_Mixer,3,0.9999995972044454,22,6004,13.999994360862235,14,Intermediate_Sweep,Standard_Rxx,Bipartite,14,3,1,0,11111
N10_id2_Mix2_Diam_3_p_1,10,2,4,3,2,XX+YY_Mixer,1,0.749999968094433,11,945,10.499999553322064,14,Intermediate_Sweep,XX+YY_Driver,Bipartite,14,3,2,0,11111
N10_id2_Mix2_Diam_3_p_2,10,2,4,3,2,XX+YY_Mixer,2,0.9999999842184998,17,2279,13.999999779058998,14,Intermediate_Sweep,XX+YY_Driver,Bipartite,14,3,2,0,1111100000
N10_id2_Mix2_Diam_3_p_3,10,2,4,3,2,XX+YY_Mixer,3,0.9999995153629858,24,6873,13.9999932150818,14,Intermediate_Sweep,XX+YY_Driver,Bipartite,14,3,2,0,11111
N10_id2_Mix1_Diam_2_p_1,10,2,4,2,3,XX_Mixer,1,0.7499999794109475,11,1036,10.499999711753263,9,Intermediate_Sweep,Standard_Rxx,Bipartite,14,2,1,0,111010111
N10_id2_Mix1_Diam_2_p_2,10,2,4,2,3,XX_Mixer,2,0.9999999266566052,19,1925,13.999998973192472,14,Intermediate_Sweep,Standard_Rxx,Bipartite,14,2,1,0,1111100000
N10_id2_Mix1_Diam_2_p_3,10,2,4,2,3,XX_Mixer,3,0.9999990767652,27,5904,13.9999870747128,14,Intermediate_Sweep,Standard_Rxx,Bipartite,14,2,1,0,1111100000
N10_id2_Mix2_Diam_2_p_1,10,2,4,2,3,XX+YY_Mixer,1,0.7499999779238217,13,1120,10.499999690933503,8,Intermediate_Sweep,XX+YY_Driver,Bipartite,14,2,2,0,1101000011
N10_id2_Mix2_Diam_2_p_2,10,2,4,2,3,XX+YY_Mixer,2,0.9999999679966,23,4015,13.9999995519524,14,Intermediate_Sweep,XX+YY_Driver,Bipartite,14,2,2,0,11111
N10_id2_Mix2_Diam_2_p_3,10,2,4,2,3,XX+YY_Mixer,3,0.9999998456984842,33,9840,13.99999783977878,14,Intermediate_Sweep,XX+YY_Driver,Bipartite,14,2,2,0,1111100000
N10_id2_Mix1_Diam_1_p_1,10,2,4,1,31,XX_Mixer,1,0.7574635774508852,24,4200,10.604490084312394,14,Hypo_1,Standard_Rxx,Bipartite,14,1,1,0,1111100000
N10_id2_Mix1_Diam_1_p_2,10,2,4,1,31,XX_Mixer,2,0.999999901934616,46,5994,13.999998627084626,14,Hypo_1,Standard_Rxx,Bipartite,14,1,1,0,1111100000
N10_id2_Mix1_Diam_1_p_3,10,2,4,1,31,XX_Mixer,3,0.9999994149283832,68,14608,13.999991808997365,14,Hypo_1,Standard_Rxx,Bipartite,14,1,1,0,1111100000
N10_id2_Mix2_Diam_1_p_1,10,2,4,1,31,XX+YY_Mixer,1,0.9999999304191264,39,5656,13.999999025867767,14,Hypo_1,XX+YY_Driver,Bipartite,14,1,2,0,11111
N10_id2_Mix2_Diam_1_p_2,10,2,4,1,31,XX+YY_Mixer,2,0.999998353628038,76,13098,13.999976950792531,14,Hypo_1,XX+YY_Driver,Bipartite,14,1,2,0,11111
N10_id2_Mix2_Diam_1_p_3,10,2,4,1,31,XX+YY_Mixer,3,0.9999541552910316,113,15106,13.99935817407444,14,Hypo_1,XX+YY_Driver,Bipartite,14,1,2,0,11111
N11_id4_Mix1_Diam_4_p_1,11,4,4,4,0,Standard_QAOA,1,0.7666666610968569,10,1080,11.499999916452854,15,Standard_QAOA,Standard_Rxx,Bipartite,15,4,1,0,11111
N11_id4_Mix1_Diam_4_p_2,11,4,4,4,0,Standard_QAOA,2,0.999999640293264,17,3021,14.99999460439896,15,Standard_QAOA,Standard_Rxx,Bipartite,15,4,1,0,11111
N11_id4_Mix1_Diam_4_p_3,11,4,4,4,0,Standard_QAOA,3,0.9999997006863254,24,4345,14.99999551029488,15,Standard_QAOA,Standard_Rxx,Bipartite,15,4,1,0,11111
N11_id4_Mix1_Diam_3_p_1,11,4,4,3,2,XX_Mixer,1,0.7666666625291684,11,1189,11.499999937937526,15,Intermediate_Sweep,Standard_Rxx,Bipartite,15,3,1,0,11111
N11_id4_Mix1_Diam_3_p_2,11,4,4,3,2,XX_Mixer,2,0.9999998545433724,21,2850,14.999997818150586,15,Intermediate_Sweep,Standard_Rxx,Bipartite,15,3,1,0,11111100000
N11_id4_Mix1_Diam_3_p_3,11,4,4,3,2,XX_Mixer,3,0.999999541041018,31,6715,14.99999311561527,15,Intermediate_Sweep,Standard_Rxx,Bipartite,15,3,1,0,11111
N11_id4_Mix2_Diam_3_p_1,11,4,4,3,2,XX+YY_Mixer,1,0.7666666486222075,12,2088,11.499999729333112,15,Intermediate_Sweep,XX+YY_Driver,Bipartite,15,3,2,0,11111
N11_id4_Mix2_Diam_3_p_2,11,4,4,3,2,XX+YY_Mixer,2,0.9999996892052057,23,2964,14.999995338078085,15,Intermediate_Sweep,XX+YY_Driver,Bipartite,15,3,2,0,11111100000
N11_id4_Mix2_Diam_3_p_3,11,4,4,3,2,XX+YY_Mixer,3,0.9999998957901708,34,8075,14.999998436852565,15,Intermediate_Sweep,XX+YY_Driver,Bipartite,15,3,2,0,11111
N11_id4_Mix1_Diam_2_p_1,11,4,4,2,6,XX_Mixer,1,0.7666666552642873,12,2211,11.49999982896431,9,Intermediate_Sweep,Standard_Rxx,Bipartite,15,2,1,0,1111111010
N11_id4_Mix1_Diam_2_p_2,11,4,4,2,6,XX_Mixer,2,0.9999996431476076,23,4485,14.999994647214116,15,Intermediate_Sweep,Standard_Rxx,Bipartite,15,2,1,0,11111
N11_id4_Mix1_Diam_2_p_3,11,4,4,2,6,XX_Mixer,3,0.9999996855824874,34,5044,14.999995283737311,15,Intermediate_Sweep,Standard_Rxx,Bipartite,15,2,1,0,11111
N11_id4_Mix2_Diam_2_p_1,11,4,4,2,6,XX+YY_Mixer,1,0.8333333116301953,14,1485,12.49999967445293,13,Intermediate_Sweep,XX+YY_Driver,Bipartite,15,2,2,0,1111110010
N11_id4_Mix2_Diam_2_p_2,11,4,4,2,6,XX+YY_Mixer,2,0.999999627469847,27,4030,14.999994412047704,15,Intermediate_Sweep,XX+YY_Driver,Bipartite,15,2,2,0,11111
N11_id4_Mix2_Diam_2_p_3,11,4,4,2,6,XX+YY_Mixer,3,0.9999990474652684,40,7372,14.999985711979026,15,Intermediate_Sweep,XX+YY_Driver,Bipartite,15,2,2,0,11111
N11_id4_Mix1_Diam_1_p_1,11,4,4,1,40,XX_Mixer,1,0.7666666116237868,26,4891,11.499999174356802,9,Hypo_1,Standard_Rxx,Bipartite,15,1,1,0,10000100001
N11_id4_Mix1_Diam_1_p_2,11,4,4,1,40,XX_Mixer,2,0.9999997427229228,51,14630,14.99999614084384,15,Hypo_1,Standard_Rxx,Bipartite,15,1,1,0,11111
N11_id4_Mix1_Diam_1_p_3,11,4,4,1,40,XX_Mixer,3,0.9999858902979788,76,15124,14.999788354469684,15,Hypo_1,Standard_Rxx,Bipartite,15,1,1,0,11111
N11_id4_Mix2_Diam_1_p_1,11,4,4,1,40,XX+YY_Mixer,1,0.9499994082876774,44,6767,14.24999112431516,15,Hypo_1,XX+YY_Driver,Bipartite,15,1,2,0,11111100000
N11_id4_Mix2_Diam_1_p_2,11,4,4,1,40,XX+YY_Mixer,2,0.999998747211507,87,12635,14.999981208172606,15,Hypo_1,XX+YY_Driver,Bipartite,15,1,2,0,11111
N11_id4_Mix2_Diam_1_p_3,11,4,4,1,40,XX+YY_Mixer,3,0.999545881461525,130,15124,14.993188221922876,15,Hypo_1,XX+YY_Driver,Bipartite,15,1,2,0,11111
N12_id0_Mix1_Diam_4_p_1,12,0,4,4,0,Standard_QAOA,1,0.7352941144781641,11,1140,12.499999946128789,12,Standard_QAOA,Standard_Rxx,Bipartite,17,4,1,0,11011010111
N12_id0_Mix1_Diam_4_p_2,12,0,4,4,0,Standard_QAOA,2,0.911764370671289,17,3540,15.499994301411911,17,Standard_QAOA,Standard_Rxx,Bipartite,17,4,1,0,111111
N12_id0_Mix1_Diam_4_p_3,12,0,4,4,0,Standard_QAOA,3,0.9999998652520712,23,6424,16.99999770928521,17,Standard_QAOA,Standard_Rxx,Bipartite,17,4,1,0,111111
N12_id0_Mix1_Diam_3_p_1,12,0,4,3,3,XX_Mixer,1,0.7398441255196798,12,1155,12.577350133834557,11,Intermediate_Sweep,Standard_Rxx,Bipartite,17,3,1,0,100110001000
N12_id0_Mix1_Diam_3_p_2,12,0,4,3,3,XX_Mixer,2,0.9117619682270546,20,3835,15.499953459859928,17,Intermediate_Sweep,Standard_Rxx,Bipartite,17,3,1,0,111111
N12_id0_Mix1_Diam_3_p_3,12,0,4,3,3,XX_Mixer,3,0.9999996574481724,28,6693,16.999994176618934,17,Intermediate_Sweep,Standard_Rxx,Bipartite,17,3,1,0,111111
N12_id0_Mix2_Diam_3_p_1,12,0,4,3,3,XX+YY_Mixer,1,0.7352940837363533,13,2508,12.499999423518004,17,Intermediate_Sweep,XX+YY_Driver,Bipartite,17,3,2,0,111111
N12_id0_Mix2_Diam_3_p_2,12,0,4,3,3,XX+YY_Mixer,2,0.981940877839273,22,3835,16.69299492326764,17,Intermediate_Sweep,XX+YY_Driver,Bipartite,17,3,2,0,111111
N12_id0_Mix2_Diam_3_p_3,12,0,4,3,3,XX+YY_Mixer,3,0.999999644327506,31,7081,16.999993953567603,17,Intermediate_Sweep,XX+YY_Driver,Bipartite,17,3,2,0,111111000000
N12_id0_Mix1_Diam_2_p_1,12,0,4,2,10,XX_Mixer,1,0.7352941044841134,16,2280,12.499999776229927,17,Intermediate_Sweep,Standard_Rxx,Bipartite,17,2,1,0,111111
N12_id0_Mix1_Diam_2_p_2,12,0,4,2,10,XX_Mixer,2,0.911764522031962,31,5451,15.499996874543353,17,Intermediate_Sweep,Standard_Rxx,Bipartite,17,2,1,0,111111000000
N12_id0_Mix1_Diam_2_p_3,12,0,4,2,10,XX_Mixer,3,0.9999987301599704,46,7434,16.999978412719496,17,Intermediate_Sweep,Standard_Rxx,Bipartite,17,2,1,0,111111
N12_id0_Mix2_Diam_2_p_1,12,0,4,2,10,XX+YY_Mixer,1,0.7666348598226768,21,2160,13.032792616985503,17,Intermediate_Sweep,XX+YY_Driver,Bipartite,17,2,2,0,111111000000
N12_id0_Mix2_Diam_2_p_2,12,0,4,2,10,XX+YY_Mixer,2,0.999999800739756,41,9006,16.999996612575853,17,Intermediate_Sweep,XX+YY_Driver,Bipartite,17,2,2,0,111111
N12_id0_Mix2_Diam_2_p_3,12,0,4,2,10,XX+YY_Mixer,3,0.999999029707669,61,13334,16.99998350503037,17,Intermediate_Sweep,XX+YY_Driver,Bipartite,17,2,2,0,111111
N12_id0_Mix1_Diam_1_p_1,12,0,4,1,49,XX_Mixer,1,0.739844074974989,31,7110,12.577349274574814,17,Hypo_1,Standard_Rxx,Bipartite,17,1,1,0,111111
N12_id0_Mix1_Diam_1_p_2,12,0,4,1,49,XX_Mixer,2,0.9999997975185324,59,14601,16.999996557815052,17,Hypo_1,Standard_Rxx,Bipartite,17,1,1,0,111111
N12_id0_Mix1_Diam_1_p_3,12,0,4,1,49,XX_Mixer,3,0.999960126487033,87,15275,16.99932215027956,17,Hypo_1,Standard_Rxx,Bipartite,17,1,1,0,111111
N12_id0_Mix2_Diam_1_p_1,12,0,4,1,49,XX+YY_Mixer,1,0.999999215452662,51,8374,16.999986662695253,17,Hypo_1,XX+YY_Driver,Bipartite,17,1,2,0,111111
N12_id0_Mix2_Diam_1_p_2,12,0,4,1,49,XX+YY_Mixer,2,0.9999923994815136,99,15072,16.99987079118573,17,Hypo_1,XX+YY_Driver,Bipartite,17,1,2,0,111111
N12_id0_Mix2_Diam_1_p_3,12,0,4,1,49,XX+YY_Mixer,3,0.9993714024511768,147,15040,16.989313841670004,17,Hypo_1,XX+YY_Driver,Bipartite,17,1,2,0,111111
N12_id1_Mix1_Diam_4_p_1,12,1,4,4,0,Standard_QAOA,1,0.739844124866567,9,930,12.57735012273164,11,Standard_QAOA,Standard_Rxx,Bipartite,17,4,1,0,11001000001
N12_id1_Mix1_Diam_4_p_2,12,1,4,4,0,Standard_QAOA,2,0.9117646189907438,14,2950,15.499998522842644,14,Standard_QAOA,Standard_Rxx,Bipartite,17,4,1,0,110100001110
N12_id1_Mix1_Diam_4_p_3,12,1,4,4,0,Standard_QAOA,3,0.9999993821255024,20,4048,16.99998949613354,17,Standard_QAOA,Standard_Rxx,Bipartite,17,4,1,0,111111
N12_id1_Mix1_Diam_3_p_1,12,1,4,3,3,XX_Mixer,1,0.7352941030133093,11,1584,12.49999975122626,17,Intermediate_Sweep,Standard_Rxx,Bipartite,17,3,1,0,111111000000
N12_id1_Mix1_Diam_3_p_2,12,1,4,3,3,XX_Mixer,2,0.911764337065076,21,3380,15.49999373010629,17,Intermediate_Sweep,Standard_Rxx,Bipartite,17,3,1,0,111111000000
