Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N13_id1_Mix1_Diam_4_p_1,13,1,10,4,4,XX_Mixer,1,0.8749999791946724,9,1050,10.49999975033607,11,Intermediate_Sweep,Standard_Rxx,Tree,12,4,1,0,1000111110110
N13_id1_Mix1_Diam_4_p_2,13,1,10,4,4,XX_Mixer,2,0.9166666032046034,14,2655,10.99999923845524,12,Intermediate_Sweep,Standard_Rxx,Tree,12,4,1,0,110111110001
N13_id1_Mix1_Diam_4_p_3,13,1,10,4,4,XX_Mixer,3,0.958332844556298,21,11352,11.499994134675577,12,Intermediate_Sweep,Standard_Rxx,Tree,12,4,1,0,1001000001110
N13_id1_Mix2_Diam_4_p_1,13,1,10,4,4,XX+YY_Mixer,1,0.8749999810462864,11,1500,10.499999772555435,10,Intermediate_Sweep,XX+YY_Driver,Tree,12,4,2,0,10111110111
N13_id1_Mix2_Diam_4_p_2,13,1,10,4,4,XX+YY_Mixer,2,0.8749998841306321,17,2773,10.499998609567584,12,Intermediate_Sweep,XX+YY_Driver,Tree,12,4,2,0,110111110001
N13_id1_Mix2_Diam_4_p_3,13,1,10,4,4,XX+YY_Mixer,3,0.9583318687323134,26,14256,11.49998242478776,12,Intermediate_Sweep,XX+YY_Driver,Tree,12,4,2,0,110111110001
N13_id1_Mix1_Diam_3_p_1,13,1,10,3,7,XX_Mixer,1,0.8749999659014068,9,1551,10.499999590816882,11,Intermediate_Sweep,Standard_Rxx,Tree,12,3,1,0,1000111110110
N13_id1_Mix1_Diam_3_p_2,13,1,10,3,7,XX_Mixer,2,0.9166666152378125,16,5525,10.99999938285375,11,Intermediate_Sweep,Standard_Rxx,Tree,12,3,1,0,1000111110010
N13_id1_Mix1_Diam_3_p_3,13,1,10,3,7,XX_Mixer,3,0.958332595487081,23,11155,11.499991145844971,12,Intermediate_Sweep,Standard_Rxx,Tree,12,3,1,0,110111110001
N13_id1_Mix2_Diam_3_p_1,13,1,10,3,7,XX+YY_Mixer,1,0.8749999842902542,11,1386,10.49999981148305,11,Intermediate_Sweep,XX+YY_Driver,Tree,12,3,2,0,1100111110000
N13_id1_Mix2_Diam_3_p_2,13,1,10,3,7,XX+YY_Mixer,2,0.9166665609714312,20,3835,10.999998731657175,12,Intermediate_Sweep,XX+YY_Driver,Tree,12,3,2,0,110111110001
N13_id1_Mix2_Diam_3_p_3,13,1,10,3,7,XX+YY_Mixer,3,0.958331778920503,29,9700,11.499981347046036,12,Intermediate_Sweep,XX+YY_Driver,Tree,12,3,2,0,1001000001110
N13_id1_Mix1_Diam_2_p_1,13,1,10,2,17,XX_Mixer,1,0.8749999789344606,11,1591,10.499999747213527,10,Intermediate_Sweep,Standard_Rxx,Tree,12,2,1,0,10111110111
N13_id1_Mix1_Diam_2_p_2,13,1,10,2,17,XX_Mixer,2,0.9166653402902356,21,7735,10.999984083482827,11,Intermediate_Sweep,Standard_Rxx,Tree,12,2,1,0,1000111110010
N13_id1_Mix1_Diam_2_p_3,13,1,10,2,17,XX_Mixer,3,0.9583320181197812,31,14859,11.499984217437373,12,Intermediate_Sweep,Standard_Rxx,Tree,12,2,1,0,1001000001110
N13_id1_Mix2_Diam_2_p_1,13,1,10,2,17,XX+YY_Mixer,1,0.874999951061263,16,1763,10.499999412735155,11,Intermediate_Sweep,XX+YY_Driver,Tree,12,2,2,0,11000001111
N13_id1_Mix2_Diam_2_p_2,13,1,10,2,17,XX+YY_Mixer,2,0.9583327007591644,31,9265,11.499992409109971,12,Intermediate_Sweep,XX+YY_Driver,Tree,12,2,2,0,110111110001
N13_id1_Mix2_Diam_2_p_3,13,1,10,2,17,XX+YY_Mixer,3,0.99977860125093,46,15113,11.997343215011162,12,Intermediate_Sweep,XX+YY_Driver,Tree,12,2,2,0,110111110001
N13_id1_Mix1_Diam_1_p_1,13,1,10,1,66,XX_Mixer,1,0.9166666367013312,29,10304,10.999999640415975,10,Hypo_1,Standard_Rxx,Tree,12,1,1,0,10100111101
N13_id1_Mix1_Diam_1_p_2,13,1,10,1,66,XX_Mixer,2,0.958327183378224,57,15006,11.499926200538688,12,Hypo_1,Standard_Rxx,Tree,12,1,1,0,1001000001110
N13_id1_Mix1_Diam_1_p_3,13,1,10,1,66,XX_Mixer,3,0.9276799108338342,85,15070,11.13215893000601,11,Hypo_1,Standard_Rxx,Tree,12,1,1,0,11000001101
N13_id1_Mix2_Diam_1_p_1,13,1,10,1,66,XX+YY_Mixer,1,0.9583329735165024,51,7728,11.499995682198028,12,Hypo_1,XX+YY_Driver,Tree,12,1,2,0,110111110001
N13_id1_Mix2_Diam_1_p_2,13,1,10,1,66,XX+YY_Mixer,2,0.9997869987252984,101,15006,11.99744398470358,12,Hypo_1,XX+YY_Driver,Tree,12,1,2,0,1001000001110
N13_id1_Mix2_Diam_1_p_3,13,1,10,1,66,XX+YY_Mixer,3,0.9989211484199768,151,15070,11.987053781039725,12,Hypo_1,XX+YY_Driver,Tree,12,1,2,0,110111110001
N15_id2_Mix1_Diam_10_p_1,15,2,10,10,0,Standard_QAOA,1,0.8214285674022308,10,1470,11.49999994363123,14,Standard_QAOA,Standard_Rxx,Tree,14,10,1,0,11011000100101
N15_id2_Mix1_Diam_10_p_2,15,2,10,10,0,Standard_QAOA,2,0.928571401111626,14,2242,12.999999615562764,14,Standard_QAOA,Standard_Rxx,Tree,14,10,1,0,11011000100101
N15_id2_Mix1_Diam_10_p_3,15,2,10,10,0,Standard_QAOA,3,0.928571345455153,18,4576,12.99999883637214,14,Standard_QAOA,Standard_Rxx,Tree,14,10,1,0,100100111011010
N15_id2_Mix1_Diam_7_p_1,15,2,10,7,1,XX_Mixer,1,0.8214285595068848,10,899,11.499999833096387,13,Intermediate_Sweep,Standard_Rxx,Tree,14,7,1,0,10101111000010
N15_id2_Mix1_Diam_7_p_2,15,2,10,7,1,XX_Mixer,2,0.9285713241538848,14,2440,12.999998538154388,14,Intermediate_Sweep,Standard_Rxx,Tree,14,7,1,0,100100111011010
N15_id2_Mix1_Diam_7_p_3,15,2,10,7,1,XX_Mixer,3,0.928571331483549,18,5005,12.999998640769686,14,Intermediate_Sweep,Standard_Rxx,Tree,14,7,1,0,100100111011010
N15_id2_Mix2_Diam_7_p_1,15,2,10,7,1,XX+YY_Mixer,1,0.8214285575419024,10,1147,11.499999805586633,13,Intermediate_Sweep,XX+YY_Driver,Tree,14,7,2,0,10101111000010
N15_id2_Mix2_Diam_7_p_2,15,2,10,7,1,XX+YY_Mixer,2,0.9285713827299664,14,2684,12.99999935821953,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,7,2,0,100100111011010
N15_id2_Mix2_Diam_7_p_3,15,2,10,7,1,XX+YY_Mixer,3,0.9285713615773424,18,4550,12.999999062082791,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,7,2,0,100100111011010
N15_id2_Mix1_Diam_6_p_1,15,2,10,6,2,XX_Mixer,1,0.8214285579229423,10,1440,11.499999810921192,14,Intermediate_Sweep,Standard_Rxx,Tree,14,6,1,0,11011000100101
N15_id2_Mix1_Diam_6_p_2,15,2,10,6,2,XX_Mixer,2,0.9285713209331666,14,3591,12.999998493064332,14,Intermediate_Sweep,Standard_Rxx,Tree,14,6,1,0,100100111011010
N15_id2_Mix1_Diam_6_p_3,15,2,10,6,2,XX_Mixer,3,0.9340938714492424,18,6674,13.077314200289395,14,Intermediate_Sweep,Standard_Rxx,Tree,14,6,1,0,11011000100101
N15_id2_Mix2_Diam_6_p_1,15,2,10,6,2,XX+YY_Mixer,1,0.8214285583232167,10,1024,11.499999816525031,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,6,2,0,11011000100101
N15_id2_Mix2_Diam_6_p_2,15,2,10,6,2,XX+YY_Mixer,2,0.9285713885575904,14,2709,12.999999439806269,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,6,2,0,100100111011010
N15_id2_Mix2_Diam_6_p_3,15,2,10,6,2,XX+YY_Mixer,3,0.9340961836270584,18,10810,13.077346570778818,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,6,2,0,11011000100101
N15_id2_Mix1_Diam_5_p_1,15,2,10,5,4,XX_Mixer,1,0.8214285553531159,10,1462,11.499999774943625,13,Intermediate_Sweep,Standard_Rxx,Tree,14,5,1,0,101010000111101
N15_id2_Mix1_Diam_5_p_2,15,2,10,5,4,XX_Mixer,2,0.9285714133759174,15,5762,12.999999787262844,14,Intermediate_Sweep,Standard_Rxx,Tree,14,5,1,0,100100111011010
N15_id2_Mix1_Diam_5_p_3,15,2,10,5,4,XX_Mixer,3,0.9285712254960056,20,7800,12.99999715694408,14,Intermediate_Sweep,Standard_Rxx,Tree,14,5,1,0,11011000100101
N15_id2_Mix2_Diam_5_p_1,15,2,10,5,4,XX+YY_Mixer,1,0.8214285582965607,11,1462,11.499999816151847,12,Intermediate_Sweep,XX+YY_Driver,Tree,14,5,2,0,101100100111110
N15_id2_Mix2_Diam_5_p_2,15,2,10,5,4,XX+YY_Mixer,2,0.9285713738723008,17,3216,12.999999234212211,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,5,2,0,100100111011010
N15_id2_Mix2_Diam_5_p_3,15,2,10,5,4,XX+YY_Mixer,3,0.9642844639923316,23,9900,13.499982495892644,13,Intermediate_Sweep,XX+YY_Driver,Tree,14,5,2,0,11101110100010
N15_id2_Mix1_Diam_4_p_1,15,2,10,4,6,XX_Mixer,1,0.8214285606818539,11,1008,11.499999849545954,14,Intermediate_Sweep,Standard_Rxx,Tree,14,4,1,0,11011000100101
N15_id2_Mix1_Diam_4_p_2,15,2,10,4,6,XX_Mixer,2,0.9285713405877632,16,5609,12.999998768228684,14,Intermediate_Sweep,Standard_Rxx,Tree,14,4,1,0,100100111011010
N15_id2_Mix1_Diam_4_p_3,15,2,10,4,6,XX_Mixer,3,0.9642827923024814,24,9964,13.49995909223474,14,Intermediate_Sweep,Standard_Rxx,Tree,14,4,1,0,11011000100101
N15_id2_Mix2_Diam_4_p_1,15,2,10,4,6,XX+YY_Mixer,1,0.8214285397454307,13,1368,11.49999955643603,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,4,2,0,100100111011010
N15_id2_Mix2_Diam_4_p_2,15,2,10,4,6,XX+YY_Mixer,2,0.9285713633170936,19,3763,12.999999086439312,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,4,2,0,100100111011010
N15_id2_Mix2_Diam_4_p_3,15,2,10,4,6,XX+YY_Mixer,3,0.9285712767135432,29,5618,12.999997873989605,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,4,2,0,100100111011010
N15_id2_Mix1_Diam_3_p_1,15,2,10,3,10,XX_Mixer,1,0.821428561046205,11,1600,11.49999985464687,12,Intermediate_Sweep,Standard_Rxx,Tree,14,3,1,0,10111111000010
N15_id2_Mix1_Diam_3_p_2,15,2,10,3,10,XX_Mixer,2,0.92857128355394,21,4661,12.99999796975516,14,Intermediate_Sweep,Standard_Rxx,Tree,14,3,1,0,100100111011010
N15_id2_Mix1_Diam_3_p_3,15,2,10,3,10,XX_Mixer,3,0.928570848275655,31,7316,12.99999187585917,14,Intermediate_Sweep,Standard_Rxx,Tree,14,3,1,0,11011000100101
N15_id2_Mix2_Diam_3_p_1,15,2,10,3,10,XX+YY_Mixer,1,0.8214285437481186,13,2560,11.49999961247366,12,Intermediate_Sweep,XX+YY_Driver,Tree,14,3,2,0,101100110111010
N15_id2_Mix2_Diam_3_p_2,15,2,10,3,10,XX+YY_Mixer,2,0.9285712721783188,24,3239,12.999997810496463,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,3,2,0,11011000100101
N15_id2_Mix2_Diam_3_p_3,15,2,10,3,10,XX+YY_Mixer,3,0.9642840636502892,35,12626,13.499976891104048,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,3,2,0,100100111011010
N15_id2_Mix1_Diam_2_p_1,15,2,10,2,36,XX_Mixer,1,0.8214285502193223,19,2772,11.499999703070513,13,Intermediate_Sweep,Standard_Rxx,Tree,14,2,1,0,10101111000010
N15_id2_Mix1_Diam_2_p_2,15,2,10,2,36,XX_Mixer,2,0.92857131552214,36,9825,12.99999841730996,14,Intermediate_Sweep,Standard_Rxx,Tree,14,2,1,0,100100111011010
N15_id2_Mix1_Diam_2_p_3,15,2,10,2,36,XX_Mixer,3,0.9642828407442228,53,15092,13.499959770419116,14,Intermediate_Sweep,Standard_Rxx,Tree,14,2,1,0,100100111011010
N15_id2_Mix2_Diam_2_p_1,15,2,10,2,36,XX+YY_Mixer,1,0.857142372227346,29,4356,11.999993211182844,12,Intermediate_Sweep,XX+YY_Driver,Tree,14,2,2,0,10011011000011
N15_id2_Mix2_Diam_2_p_2,15,2,10,2,36,XX+YY_Mixer,2,0.937466052566564,55,11659,13.124524735931894,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,2,2,0,100100111011010
N15_id2_Mix2_Diam_2_p_3,15,2,10,2,36,XX+YY_Mixer,3,0.9656190554464068,81,15092,13.518666776249695,14,Intermediate_Sweep,XX+YY_Driver,Tree,14,2,2,0,11011000100101
N15_id2_Mix1_Diam_1_p_1,15,2,10,1,91,XX_Mixer,1,0.8928571091799264,35,10769,12.49999952851897,13,Hypo_1,Standard_Rxx,Tree,14,1,1,0,100010011011011
N15_id2_Mix1_Diam_1_p_2,15,2,10,1,91,XX_Mixer,2,0.9285701462781178,68,15183,12.99998204789365,14,Hypo_1,Standard_Rxx,Tree,14,1,1,0,100100111011010
N15_id2_Mix1_Diam_1_p_3,15,2,10,1,91,XX_Mixer,3,0.9236399778330248,101,15162,12.930959689662348,14,Hypo_1,Standard_Rxx,Tree,14,1,1,0,11011000100101
N15_id2_Mix2_Diam_1_p_1,15,2,10,1,91,XX+YY_Mixer,1,0.9350933312660376,61,15004,13.091306637724523,14,Hypo_1,XX+YY_Driver,Tree,14,1,2,0,11011000100101
N15_id2_Mix2_Diam_1_p_2,15,2,10,1,91,XX+YY_Mixer,2,0.9997061016661344,120,15183,13.99588542332588,14,Hypo_1,XX+YY_Driver,Tree,14,1,2,0,100100111011010
N15_id2_Mix2_Diam_1_p_3,15,2,10,1,91,XX+YY_Mixer,3,0.9741992746544904,179,15162,13.638789845162869,14,Hypo_1,XX+YY_Driver,Tree,14,1,2,0,11011000100101
