Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N10_id3_Mix2_Diam_3_p_2,10,3,7,3,3,XX+YY_Mixer,2,0.9999999137010036,15,4508,10.99999905071104,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,11111
N10_id3_Mix2_Diam_3_p_3,10,3,7,3,3,XX+YY_Mixer,3,0.9999999041857524,21,5621,10.999998946043275,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,3,2,0,11111
N10_id3_Mix1_Diam_2_p_1,10,3,7,2,7,XX_Mixer,1,0.8181818098093369,9,1421,8.999999907902705,8,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,1101110110
N10_id3_Mix1_Diam_2_p_2,10,3,7,2,7,XX_Mixer,2,0.9545453574227892,17,2736,10.49999893165068,10,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,100111110
N10_id3_Mix1_Diam_2_p_3,10,3,7,2,7,XX_Mixer,3,0.9545450722137084,25,5015,10.499995794350792,11,Intermediate_Sweep,Standard_Rxx,Bipartite,11,2,1,0,11111
N10_id3_Mix2_Diam_2_p_1,10,3,7,2,7,XX+YY_Mixer,1,0.8181817847601007,13,1305,8.999999632361108,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,11111
N10_id3_Mix2_Diam_2_p_2,10,3,7,2,7,XX+YY_Mixer,2,0.99999992905048,25,3534,10.99999921955528,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,11111
N10_id3_Mix2_Diam_2_p_3,10,3,7,2,7,XX+YY_Mixer,3,0.9999998332333168,37,7990,10.999998165566485,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,11,2,2,0,1111100000
N10_id3_Mix1_Diam_1_p_1,10,3,7,1,34,XX_Mixer,1,0.8181818050340691,21,3864,8.99999985537476,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,11111
N10_id3_Mix1_Diam_1_p_2,10,3,7,1,34,XX_Mixer,2,0.9545452945103228,40,6771,10.49999823961355,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,1111100000
N10_id3_Mix1_Diam_1_p_3,10,3,7,1,34,XX_Mixer,3,0.9999873961441756,59,15106,10.999861357585932,11,Hypo_1,Standard_Rxx,Bipartite,11,1,1,0,11111
N10_id3_Mix2_Diam_1_p_1,10,3,7,1,34,XX+YY_Mixer,1,0.9545453883841188,37,3864,10.499999272225306,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,11111
N10_id3_Mix2_Diam_1_p_2,10,3,7,1,34,XX+YY_Mixer,2,0.9999986666211276,71,11544,10.999985332832402,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,1111100000
N10_id3_Mix2_Diam_1_p_3,10,3,7,1,34,XX+YY_Mixer,3,0.9999520583676624,105,15106,10.999472642044283,11,Hypo_1,XX+YY_Driver,Bipartite,11,1,2,0,11111
N14_id2_Mix1_Diam_7_p_1,14,2,7,7,0,Standard_QAOA,1,0.7380952232608248,10,1332,15.49999968847732,21,Standard_QAOA,Standard_Rxx,Bipartite,21,7,1,0,1111111
N14_id2_Mix1_Diam_7_p_2,14,2,7,7,0,Standard_QAOA,2,0.9285711899957644,16,5325,19.49999498991105,21,Standard_QAOA,Standard_Rxx,Bipartite,21,7,1,0,11111110000000
N14_id2_Mix1_Diam_7_p_3,14,2,7,7,0,Standard_QAOA,3,0.9761896580017848,22,8904,20.49998281803748,21,Standard_QAOA,Standard_Rxx,Bipartite,21,7,1,0,1111111
N14_id2_Mix1_Diam_5_p_1,14,2,7,5,1,XX_Mixer,1,0.7380951859428447,10,1036,15.49999890479974,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,5,1,0,11111110000000
N14_id2_Mix1_Diam_5_p_2,14,2,7,5,1,XX_Mixer,2,0.9285712369454924,16,3796,19.49999597585534,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,5,1,0,11111110000000
N14_id2_Mix1_Diam_5_p_3,14,2,7,5,1,XX_Mixer,3,0.9761894519807596,22,10573,20.499978491595957,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,5,1,0,1111111
N14_id2_Mix2_Diam_5_p_1,14,2,7,5,1,XX+YY_Mixer,1,0.7380952222799202,10,1776,15.499999667878324,13,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,5,2,0,10101111100111
N14_id2_Mix2_Diam_5_p_2,14,2,7,5,1,XX+YY_Mixer,2,0.95238018338678,16,3285,19.99998385112238,20,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,5,2,0,10000001110111
N14_id2_Mix2_Diam_5_p_3,14,2,7,5,1,XX+YY_Mixer,3,0.9999977227955054,22,11990,20.99995217870561,21,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,5,2,0,1111111
N14_id2_Mix1_Diam_4_p_1,14,2,7,4,2,XX_Mixer,1,0.738095196017815,10,1330,15.499999116374116,11,Intermediate_Sweep,Standard_Rxx,Bipartite,21,4,1,0,1100111101111
N14_id2_Mix1_Diam_4_p_2,14,2,7,4,2,XX_Mixer,2,0.9523806824609516,16,3375,19.999994331679986,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,4,1,0,1111111
N14_id2_Mix1_Diam_4_p_3,14,2,7,4,2,XX_Mixer,3,0.9761884337307718,22,11760,20.49995710834621,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,4,1,0,1111111
N14_id2_Mix2_Diam_4_p_1,14,2,7,4,2,XX+YY_Mixer,1,0.7380952227470933,11,1634,15.499999677688958,13,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,4,2,0,10101111100111
N14_id2_Mix2_Diam_4_p_2,14,2,7,4,2,XX+YY_Mixer,2,0.9761903548753944,18,7425,20.499997452383283,21,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,4,2,0,1111111
N14_id2_Mix2_Diam_4_p_3,14,2,7,4,2,XX+YY_Mixer,3,0.9999956510634938,25,6944,20.99990867233337,21,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,4,2,0,1111111
N14_id2_Mix1_Diam_3_p_1,14,2,7,3,5,XX_Mixer,1,0.7380952293994589,10,1353,15.499999817388638,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,3,1,0,1111111
N14_id2_Mix1_Diam_3_p_2,14,2,7,3,5,XX_Mixer,2,0.9523808515528596,18,3402,19.999997882610053,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,3,1,0,1111111
N14_id2_Mix1_Diam_3_p_3,14,2,7,3,5,XX_Mixer,3,0.9761896533740826,26,10527,20.499982720855733,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,3,1,0,1111111
N14_id2_Mix2_Diam_3_p_1,14,2,7,3,5,XX+YY_Mixer,1,0.7380951757959672,13,1927,15.49999869171531,21,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,3,2,0,11111110000000
N14_id2_Mix2_Diam_3_p_2,14,2,7,3,5,XX+YY_Mixer,2,0.9999997988231172,24,4617,20.999995775285463,21,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,3,2,0,1111111
N14_id2_Mix2_Diam_3_p_3,14,2,7,3,5,XX+YY_Mixer,3,0.9999991126973105,35,12947,20.99998136664352,21,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,3,2,0,11111110000000
N14_id2_Mix1_Diam_2_p_1,14,2,7,2,15,XX_Mixer,1,0.7380952182038305,13,1836,15.499999582280442,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,2,1,0,1111111
N14_id2_Mix1_Diam_2_p_2,14,2,7,2,15,XX_Mixer,2,0.9285706485220088,25,7373,19.499983618962183,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,2,1,0,11111110000000
N14_id2_Mix1_Diam_2_p_3,14,2,7,2,15,XX_Mixer,3,0.9756887210697331,37,15100,20.4894631424644,21,Intermediate_Sweep,Standard_Rxx,Bipartite,21,2,1,0,11111110000000
N14_id2_Mix2_Diam_2_p_1,14,2,7,2,15,XX+YY_Mixer,1,0.8214285172293394,19,3111,17.249998861816128,20,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,2,2,0,10000001110111
N14_id2_Mix2_Diam_2_p_2,14,2,7,2,15,XX+YY_Mixer,2,0.9999998549319484,37,8989,20.999996953570918,21,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,2,2,0,1111111
N14_id2_Mix2_Diam_2_p_3,14,2,7,2,15,XX+YY_Mixer,3,0.9999984245262612,55,15100,20.999966915051488,21,Intermediate_Sweep,XX+YY_Driver,Bipartite,21,2,2,0,11111110000000
N14_id2_Mix1_Diam_1_p_1,14,2,7,1,70,XX_Mixer,1,0.7380957510779941,31,8374,15.500010772637877,15,Hypo_1,Standard_Rxx,Bipartite,21,1,1,0,1110110101100
N14_id2_Mix1_Diam_1_p_2,14,2,7,1,70,XX_Mixer,2,0.9523816002262404,59,15192,20.000013604751047,20,Hypo_1,Standard_Rxx,Bipartite,21,1,1,0,10000001110111
N14_id2_Mix1_Diam_1_p_3,14,2,7,1,70,XX_Mixer,3,0.9726145562342264,87,15168,20.42490568091876,21,Hypo_1,Standard_Rxx,Bipartite,21,1,1,0,1111111
N14_id2_Mix2_Diam_1_p_1,14,2,7,1,70,XX+YY_Mixer,1,0.938331061335479,55,12720,19.70495228804506,21,Hypo_1,XX+YY_Driver,Bipartite,21,1,2,0,1111111
N14_id2_Mix2_Diam_1_p_2,14,2,7,1,70,XX+YY_Mixer,2,0.999923889640514,105,15192,20.998401682450798,21,Hypo_1,XX+YY_Driver,Bipartite,21,1,2,0,1111111
N14_id2_Mix2_Diam_1_p_3,14,2,7,1,70,XX+YY_Mixer,3,0.9852345640170422,155,15168,20.689925844357887,21,Hypo_1,XX+YY_Driver,Bipartite,21,1,2,0,11111110000000
