Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N8_id3_Mix2_Diam_3_p_3,8,3,6,3,2,XX+YY_Mixer,3,0.9999999409104688,20,2808,6.999999586373282,7,Intermediate_Sweep,XX+YY_Driver,Bipartite,7,3,2,0,11110000
N8_id3_Mix1_Diam_2_p_1,8,3,6,2,6,XX_Mixer,1,0.8571428449952003,10,880,5.999999914966402,7,Intermediate_Sweep,Standard_Rxx,Bipartite,7,2,1,0,11110000
N8_id3_Mix1_Diam_2_p_2,8,3,6,2,6,XX_Mixer,2,0.9285713936447848,18,2193,6.4999997555134925,7,Intermediate_Sweep,Standard_Rxx,Bipartite,7,2,1,0,1111
N8_id3_Mix1_Diam_2_p_3,8,3,6,2,6,XX_Mixer,3,0.9999999335550634,26,7232,6.999999534885444,7,Intermediate_Sweep,Standard_Rxx,Bipartite,7,2,1,0,11110000
N8_id3_Mix2_Diam_2_p_1,8,3,6,2,6,XX+YY_Mixer,1,0.8571428446504016,14,1122,5.999999912552811,6,Intermediate_Sweep,XX+YY_Driver,Bipartite,7,2,2,0,11101001
N8_id3_Mix2_Diam_2_p_2,8,3,6,2,6,XX+YY_Mixer,2,0.9999999485569924,25,2709,6.999999639898947,7,Intermediate_Sweep,XX+YY_Driver,Bipartite,7,2,2,0,11110000
N8_id3_Mix2_Diam_2_p_3,8,3,6,2,6,XX+YY_Mixer,3,0.9999995688968832,36,7296,6.999996982278182,7,Intermediate_Sweep,XX+YY_Driver,Bipartite,7,2,2,0,1111
N8_id3_Mix1_Diam_1_p_1,8,3,6,1,21,XX_Mixer,1,0.9999999260188952,16,4847,6.999999482132266,7,Hypo_1,Standard_Rxx,Bipartite,7,1,1,0,1111
N8_id3_Mix1_Diam_1_p_2,8,3,6,1,21,XX_Mixer,2,0.9999998766607078,31,6351,6.999999136624955,7,Hypo_1,Standard_Rxx,Bipartite,7,1,1,0,11110000
N8_id3_Mix1_Diam_1_p_3,8,3,6,1,21,XX_Mixer,3,0.9999998157077544,46,9701,6.999998709954282,7,Hypo_1,Standard_Rxx,Bipartite,7,1,1,0,1111
N8_id3_Mix2_Diam_1_p_1,8,3,6,1,21,XX+YY_Mixer,1,0.928571323913083,26,1924,6.499999267391581,7,Hypo_1,XX+YY_Driver,Bipartite,7,1,2,0,11110000
N8_id3_Mix2_Diam_1_p_2,8,3,6,1,21,XX+YY_Mixer,2,0.9999996154047952,51,6716,6.999997307833567,7,Hypo_1,XX+YY_Driver,Bipartite,7,1,2,0,1111
N8_id3_Mix2_Diam_1_p_3,8,3,6,1,21,XX+YY_Mixer,3,0.9999988487325068,76,13516,6.999991941127547,7,Hypo_1,XX+YY_Driver,Bipartite,7,1,2,0,1111
N14_id1_Mix1_Diam_6_p_1,14,1,6,6,0,Standard_QAOA,1,0.7672289361032704,11,1088,14.577349785962138,19,Standard_QAOA,Standard_Rxx,Bipartite,19,6,1,0,1111111
N14_id1_Mix1_Diam_6_p_2,14,1,6,6,0,Standard_QAOA,2,0.9210524567991374,16,3685,17.49999667918361,16,Standard_QAOA,Standard_Rxx,Bipartite,19,6,1,0,1000101001011
N14_id1_Mix1_Diam_6_p_3,14,1,6,6,0,Standard_QAOA,3,0.9473673936163534,23,6400,17.999980478710714,19,Standard_QAOA,Standard_Rxx,Bipartite,19,6,1,0,11111110000000
N14_id1_Mix1_Diam_4_p_1,14,1,6,4,1,XX_Mixer,1,0.7672289356738666,11,2345,14.577349777803466,13,Intermediate_Sweep,Standard_Rxx,Bipartite,19,4,1,0,10111001110111
N14_id1_Mix1_Diam_4_p_2,14,1,6,4,1,XX_Mixer,2,0.9210515884434316,16,4071,17.499980180425197,16,Intermediate_Sweep,Standard_Rxx,Bipartite,19,4,1,0,1000101001011
N14_id1_Mix1_Diam_4_p_3,14,1,6,4,1,XX_Mixer,3,0.9473661682029328,23,7107,17.99995719585572,19,Intermediate_Sweep,Standard_Rxx,Bipartite,19,4,1,0,1111111
N14_id1_Mix2_Diam_4_p_1,14,1,6,4,1,XX+YY_Mixer,1,0.7631578829878634,11,1995,14.499999776769403,19,Intermediate_Sweep,XX+YY_Driver,Bipartite,19,4,2,0,1111111
